IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1937	Jul-29-2024_1941	Good	0.011	0.219	720	28.633	0.051	0.03930	0.339	Good	-0.093	0.251	Only polyfit	1202	210	nan	nan	27.341	0.232
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1941	Jul-29-2024_1945	Good	-0.003	0.532	770	30.579	0.038	0.03922	0.377	Good	-0.087	0.544	Only polyfit	2921	524	nan	nan	27.441	0.564
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1945	Jul-29-2024_1949	Good	-0.004	0.244	720	28.626	0.032	0.03922	0.387	Good	-0.103	0.236	Only polyfit	1123	135	nan	nan	27.419	0.149
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1949	Jul-29-2024_1952	Good	-0.001	0.458	770	30.583	0.033	0.03922	0.384	Good	-0.090	0.539	Only polyfit	2881	314	nan	nan	27.488	0.339
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1952	Jul-29-2024_1956	Good	-0.003	0.460	770	30.585	0.033	0.03922	0.382	Good	-0.098	0.453	Only polyfit	2894	324	nan	nan	27.476	0.350
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1956	Jul-29-2024_2000	Good	-0.002	0.509	740	29.419	0.036	0.03928	0.351	Good	-0.097	0.493	Only polyfit	1773	294	nan	nan	27.514	0.318
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2000	Jul-29-2024_2004	Good	-0.001	0.399	770	30.591	0.033	0.03923	0.382	Good	-0.093	0.409	Only polyfit	2941	195	nan	nan	27.432	0.212
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2004	Jul-29-2024_2007	Good	-0.003	0.248	720	28.630	0.044	0.03925	0.370	Good	-0.103	0.238	Only polyfit	1127	214	nan	nan	27.418	0.235
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2008	Jul-29-2024_2011	Good	-0.001	0.181	720	28.495	0.034	0.03896	0.441	Good	-0.100	0.157	Only polyfit	1099	85	nan	nan	27.314	0.097
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2011	Jul-29-2024_2015	Good	-0.003	0.201	720	28.501	0.030	0.03900	0.423	Good	-0.098	0.194	Only polyfit	955	59	nan	nan	27.475	0.070
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2015	Jul-29-2024_2019	Good	-0.007	0.184	720	28.504	0.037	0.03904	0.394	Good	-0.102	0.197	Only polyfit	1024	119	nan	nan	27.403	0.133
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2019	Jul-29-2024_2022	Good	-0.002	0.152	720	28.510	0.040	0.03906	0.388	Good	-0.105	0.150	Only polyfit	856	68	nan	nan	27.590	0.083
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2022	Jul-29-2024_2026	Good	-0.007	0.185	720	28.498	0.043	0.03897	0.443	Good	-0.109	0.167	Only polyfit	947	131	nan	nan	27.481	0.148
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2026	Jul-29-2024_2030	Good	-0.003	0.158	720	28.502	0.047	0.03895	0.460	Good	-0.100	0.199	Only polyfit	1028	125	nan	nan	27.398	0.143
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2030	Jul-29-2024_2033	Good	0.001	0.115	720	28.507	0.043	0.03901	0.418	Good	-0.101	0.131	Only polyfit	827	77	nan	nan	27.617	0.094
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2033	Jul-29-2024_2037	Good	-0.002	0.213	720	28.507	0.033	0.03903	0.406	Good	-0.101	0.206	Only polyfit	1166	101	nan	nan	27.254	0.114
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2037	Jul-29-2024_2041	Good	-0.001	0.308	720	29.109	0.044	0.03926	0.840	Good	-0.096	0.294	Only polyfit	1776	257	nan	nan	27.201	0.280
