IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.105	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1939	Apr-27-2024_1942	Good	0.041	0.190	720	28.532	0.045	0.03890	0.527	Good	-0.066	0.236	Only polyfit	1059	151	nan	nan	27.393	0.169
10.73.137.105	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1942	Apr-27-2024_1946	Good	0.039	0.192	720	28.540	0.045	0.03900	0.458	Good	-0.063	0.302	Only polyfit	1013	213	nan	nan	27.452	0.233
10.73.137.105	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1946	Apr-27-2024_1950	Good	0.037	0.192	720	28.528	0.048	0.03884	0.563	Good	-0.068	0.185	Only polyfit	971	88	nan	nan	27.484	0.106
10.73.137.105	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1950	Apr-27-2024_1954	Good	0.036	0.211	720	28.532	0.039	0.03897	0.475	Good	-0.069	0.190	Only polyfit	1012	69	nan	nan	27.445	0.084
10.73.137.105	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1954	Apr-27-2024_1957	Good	0.037	0.216	720	28.547	0.032	0.03898	0.484	Good	-0.069	0.214	Only polyfit	1050	167	nan	nan	27.419	0.183
10.73.137.105	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_1957	Apr-27-2024_2001	Good	0.038	0.199	720	28.522	0.049	0.03889	0.522	Good	-0.071	0.211	Only polyfit	975	112	nan	nan	27.474	0.130
10.73.137.105	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2001	Apr-27-2024_2005	Good	0.039	0.199	720	28.524	0.042	0.03885	0.549	Good	-0.069	0.196	Only polyfit	996	111	nan	nan	27.454	0.127
10.73.137.105	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2005	Apr-27-2024_2008	Good	0.039	0.183	720	28.520	0.046	0.03882	0.567	Good	-0.078	0.200	Only polyfit	930	114	nan	nan	27.520	0.131
10.73.137.105	apa_1_afe_1_ch_8.root	1	1	8	10	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2008	Apr-27-2024_2012	Good	0.036	0.162	720	28.678	0.047	0.03868	0.827	Good	-0.074	0.204	Only polyfit	1128	121	nan	nan	27.466	0.139
10.73.137.105	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2012	Apr-27-2024_2016	Good	0.036	0.200	720	28.671	0.045	0.03865	0.842	Good	-0.071	0.449	Only polyfit	1094	124	nan	nan	27.496	0.140
10.73.137.105	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2016	Apr-27-2024_2019	Good	0.038	0.385	720	28.675	0.033	0.03867	0.836	Good	-0.068	0.199	Only polyfit	1256	157	nan	nan	27.326	0.172
10.73.137.105	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2019	Apr-27-2024_2023	Good	0.036	0.199	720	28.680	0.035	0.03874	0.790	Good	-0.065	0.212	Only polyfit	1254	136	nan	nan	27.332	0.150
10.73.137.105	apa_1_afe_2_ch_17.root	1	2	17	21	HPK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2023	Apr-27-2024_2027	Good	0.037	0.627	1120	43.749	0.035	0.03873	0.374	Good	-0.062	1.488	Only polyfit	1567	120	nan	nan	42.065	0.133
10.73.137.105	apa_1_afe_2_ch_19.root	1	2	19	23	HPK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2027	Apr-27-2024_2030	Good	0.038	2.723	1120	43.756	0.046	0.03884	0.257	Good	-0.063	0.717	Only polyfit	1562	203	nan	nan	42.078	0.223
10.73.137.105	apa_1_afe_2_ch_20.root	1	2	20	24	HPK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2030	Apr-27-2024_2034	Good	0.035	1.568	1110	43.359	0.037	0.03875	0.351	Good	-0.070	0.421	Only polyfit	1187	168	nan	nan	42.083	0.184
10.73.137.105	apa_1_afe_2_ch_22.root	1	2	22	26	HPK	Apr-27-2024-run00	Apr-27-2024_1939	Apr-27-2024_2034	Apr-27-2024_2038	Good	0.036	0.501	1120	43.750	0.038	0.03880	0.293	Good	-0.065	0.462	Only polyfit	1580	157	nan	nan	42.052	0.173
