IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_0_ch_0.root	2	0	0	0	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1836	Apr-27-2024_1840	Good	0.017	0.204	720	28.954	0.050	0.03907	0.827	Good	-0.090	0.198	Only polyfit	1354	142	nan	nan	27.499	0.160
10.73.137.109	apa_2_afe_0_ch_1.root	2	0	1	1	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1840	Apr-27-2024_1843	Good	0.017	0.248	720	28.965	0.038	0.03914	0.785	Good	-0.089	0.252	Only polyfit	1413	235	nan	nan	27.447	0.255
10.73.137.109	apa_2_afe_0_ch_2.root	2	0	2	2	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1843	Apr-27-2024_1847	Good	0.015	0.158	720	28.973	0.041	0.03922	0.736	Good	-0.095	0.184	Only polyfit	1152	176	nan	nan	27.736	0.194
10.73.137.109	apa_2_afe_0_ch_3.root	2	0	3	3	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1847	Apr-27-2024_1851	Good	0.015	0.286	720	28.960	0.034	0.03912	0.794	Good	-0.094	0.255	Only polyfit	1410	204	nan	nan	27.445	0.222
10.73.137.109	apa_2_afe_0_ch_4.root	2	0	4	4	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1851	Apr-27-2024_1854	Good	0.015	0.179	720	28.975	0.041	0.03920	0.751	Good	-0.089	0.217	Only polyfit	1199	134	nan	nan	27.687	0.150
10.73.137.109	apa_2_afe_0_ch_5.root	2	0	5	5	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1854	Apr-27-2024_1858	Good	0.016	0.260	720	28.975	0.041	0.03914	0.794	Good	-0.085	0.278	Only polyfit	1391	147	nan	nan	27.480	0.163
10.73.137.109	apa_2_afe_0_ch_6.root	2	0	6	6	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1858	Apr-27-2024_1902	Good	0.016	0.171	720	28.962	0.040	0.03909	0.819	Good	-0.090	0.188	Only polyfit	1248	188	nan	nan	27.621	0.206
10.73.137.109	apa_2_afe_0_ch_7.root	2	0	7	7	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1902	Apr-27-2024_1905	Good	0.016	0.249	720	28.955	0.047	0.03910	0.800	Good	-0.087	0.255	Only polyfit	1457	190	nan	nan	27.390	0.210
10.73.137.109	apa_2_afe_1_ch_8.root	2	1	8	10	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1905	Apr-27-2024_1910	BAD(dead channel or wrong bias range)	0.017	0.024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_9.root	2	1	9	11	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_10.root	2	1	10	12	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1910	Apr-27-2024_1913	Good	0.013	0.063	720	28.071	0.030	0.03946	-0.339	Good	-0.088	0.071	Only polyfit	444	214	nan	nan	27.594	0.232
10.73.137.109	apa_2_afe_1_ch_11.root	2	1	11	13	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
