IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1813	Jul-31-2024_1820	Good	0.083	0.351	720	29.753	0.051	0.03941	1.378	Good	0.026	1.131	Only polyfit	1707	291	nan	nan	27.918	0.316
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1820	Jul-31-2024_1827	Good	0.081	0.296	720	29.739	0.041	0.03925	1.482	Good	0.024	0.603	Only polyfit	505	44	nan	nan	29.196	0.063
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1827	Jul-31-2024_1834	Good	0.080	0.601	690	28.557	0.047	0.03934	1.415	Good	0.022	0.421	Only polyfit	830	66	nan	nan	27.665	0.085
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1834	Jul-31-2024_1841	Good	0.081	0.382	720	29.760	0.039	0.03945	1.359	Good	0.026	0.475	Only polyfit	861	77	nan	nan	28.834	0.092
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1841	Jul-31-2024_1848	Good	0.080	0.437	720	29.749	0.044	0.03927	1.473	Good	0.024	0.467	Only polyfit	1926	345	nan	nan	27.679	0.373
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1848	Jul-31-2024_1855	Good	0.082	0.333	720	29.745	0.044	0.03926	1.474	Good	0.028	0.555	Only polyfit	1104	104	nan	nan	28.559	0.121
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1855	Jul-31-2024_1902	Good	0.082	0.413	720	29.752	0.041	0.03938	1.397	Good	0.027	0.635	Only polyfit	1432	128	nan	nan	28.213	0.144
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1902	Jul-31-2024_1909	Good	0.080	0.294	720	29.755	0.040	0.03938	1.404	Good	0.027	0.458	Only polyfit	1749	294	nan	nan	27.876	0.318
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1909	Jul-31-2024_1917	Good	0.079	0.993	1100	43.530	0.037	0.03927	0.328	Good	0.021	1.118	Only polyfit	1496	85	nan	nan	41.922	0.099
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1917	Jul-31-2024_1924	Good	0.082	0.754	1110	43.942	0.043	0.03943	0.174	Good	0.024	0.817	Only polyfit	2064	199	nan	nan	41.725	0.218
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1924	Jul-31-2024_1931	Good	0.081	0.706	1080	42.747	0.051	0.03931	0.295	Good	0.020	0.362	Only polyfit	708	69	nan	nan	41.986	0.090
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1931	Jul-31-2024_1938	Good	0.080	0.621	1090	43.144	0.046	0.03932	0.284	Good	0.015	0.505	Only polyfit	1232	184	nan	nan	41.820	0.203
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1938	Jul-31-2024_1945	Good	0.082	0.656	1100	43.530	0.040	0.03929	0.316	Good	0.015	0.708	Only polyfit	1629	165	nan	nan	41.779	0.182
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1945	Jul-31-2024_1952	Good	0.082	0.648	1100	43.541	0.049	0.03935	0.254	Good	0.019	0.930	Only polyfit	1514	77	nan	nan	41.915	0.096
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1952	Jul-31-2024_2000	Good	0.082	0.623	1100	43.524	0.047	0.03924	0.358	Good	0.019	0.664	Only polyfit	539	31	nan	nan	42.945	0.058
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_2000	Jul-31-2024_2007	Good	0.079	0.660	1100	43.535	0.043	0.03934	0.264	Good	0.021	1.081	Only polyfit	1282	481	nan	nan	42.157	0.518
