IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0833	Jun-18-2024_0837	Good	-0.046	0.721	1120	44.119	0.047	0.03903	0.406	Good	-0.143	0.709	Only polyfit	2078	184	nan	nan	41.886	0.203
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0837	Jun-18-2024_0841	Good	-0.046	0.486	1120	44.109	0.046	0.03900	0.431	Good	-0.140	0.531	Only polyfit	2120	212	nan	nan	41.831	0.232
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0841	Jun-18-2024_0845	Good	-0.045	0.619	1120	44.117	0.053	0.03902	0.414	Good	-0.142	0.622	Only polyfit	2074	258	nan	nan	41.889	0.282
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0845	Jun-18-2024_0848	Good	-0.044	0.532	1120	44.118	0.053	0.03901	0.432	Good	-0.143	0.560	Only polyfit	2095	246	nan	nan	41.867	0.269
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0848	Jun-18-2024_0852	Good	-0.048	0.637	1120	44.114	0.057	0.03899	0.446	Good	-0.150	0.640	Only polyfit	2046	206	nan	nan	41.916	0.229
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0852	Jun-18-2024_0856	Good	-0.044	0.643	1120	44.113	0.052	0.03897	0.462	Good	-0.142	0.670	Only polyfit	2083	219	nan	nan	41.875	0.241
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0856	Jun-18-2024_0900	Good	-0.046	0.562	1120	44.112	0.041	0.03899	0.448	Good	-0.141	0.593	Only polyfit	2094	155	nan	nan	41.862	0.171
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0900	Jun-18-2024_0904	Good	-0.045	0.531	1120	44.114	0.045	0.03898	0.453	Good	-0.143	0.763	Only polyfit	2098	316	nan	nan	41.860	0.342
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0904	Jun-18-2024_0907	Good	-0.045	0.746	1120	43.974	0.047	0.03908	0.200	Good	-0.147	0.756	Only polyfit	1980	141	nan	nan	41.846	0.158
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0907	Jun-18-2024_0911	Good	-0.044	0.833	1010	39.653	0.097	0.03887	0.394	Good	-0.155	0.819	Only polyfit	823	79	nan	nan	38.768	0.129
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0911	Jun-18-2024_0915	Good	-0.045	0.605	1120	43.968	0.049	0.03908	0.200	Good	-0.150	0.579	Only polyfit	1913	258	nan	nan	41.913	0.281
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0915	Jun-18-2024_0919	Good	-0.047	0.459	1120	43.979	0.047	0.03905	0.241	Good	-0.148	0.511	Only polyfit	1717	171	nan	nan	42.134	0.190
