IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1607	Apr-23-2024_1610	Good	0.079	0.412	700	28.950	0.052	0.03914	1.550	Good	-0.024	0.407	Only polyfit	1373	53	nan	nan	27.475	0.077
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1610	Apr-23-2024_1614	Good	0.079	0.489	710	29.370	0.042	0.03936	1.422	Good	-0.022	0.362	Only polyfit	1535	153	nan	nan	27.721	0.170
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1614	Apr-23-2024_1618	Good	0.076	0.456	700	28.984	0.053	0.03939	1.409	Good	-0.025	0.401	Only polyfit	1397	102	nan	nan	27.482	0.121
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1618	Apr-23-2024_1621	Good	0.078	0.453	710	29.388	0.049	0.03940	1.410	Good	-0.029	0.379	Only polyfit	1590	148	nan	nan	27.679	0.166
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1621	Apr-23-2024_1625	Good	0.079	0.437	700	28.970	0.065	0.03928	1.474	Good	-0.021	0.418	Only polyfit	1439	181	nan	nan	27.423	0.205
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1625	Apr-23-2024_1629	Good	0.078	0.546	710	29.372	0.047	0.03937	1.422	Good	-0.021	0.491	Only polyfit	1741	230	nan	nan	27.502	0.251
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1629	Apr-23-2024_1632	Good	0.080	0.462	700	28.978	0.054	0.03938	1.413	Good	-0.026	0.352	Only polyfit	1450	113	nan	nan	27.419	0.133
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1632	Apr-23-2024_1636	Good	0.079	0.433	710	29.357	0.041	0.03929	1.464	Good	-0.020	0.451	Only polyfit	1799	300	nan	nan	27.424	0.325
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1636	Apr-23-2024_1640	Good	0.078	0.756	1090	43.171	0.052	0.03941	0.216	Good	-0.026	0.817	Only polyfit	1306	158	nan	nan	41.767	0.177
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1640	Apr-23-2024_1643	Good	0.077	0.989	1100	43.564	0.043	0.03937	0.253	Good	-0.028	0.758	Only polyfit	1636	139	nan	nan	41.807	0.155
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1643	Apr-23-2024_1647	Good	0.077	0.704	1090	43.161	0.045	0.03930	0.323	Good	-0.037	0.708	Only polyfit	1226	90	nan	nan	41.844	0.106
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1647	Apr-23-2024_1651	Good	0.078	0.621	1090	43.173	0.042	0.03940	0.229	Good	-0.026	0.690	Only polyfit	1372	139	nan	nan	41.698	0.155
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1651	Apr-23-2024_1655	Good	0.081	0.729	1090	43.154	0.055	0.03930	0.318	Good	-0.026	0.643	Only polyfit	1261	86	nan	nan	41.800	0.108
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1655	Apr-23-2024_1658	Good	0.073	0.716	1090	43.160	0.054	0.03933	0.289	Good	-0.032	0.658	Only polyfit	1279	115	nan	nan	41.786	0.135
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1658	Apr-23-2024_1702	Good	0.079	0.781	1100	43.563	0.045	0.03938	0.241	Good	-0.022	0.887	Only polyfit	1629	135	nan	nan	41.813	0.152
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Apr-23-2024-run00	Apr-23-2024_1606	Apr-23-2024_1702	Apr-23-2024_1706	Good	0.077	0.683	1090	43.164	0.044	0.03934	0.285	Good	-0.024	0.646	Only polyfit	1290	138	nan	nan	41.778	0.155
