IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_0_ch_0.root	2	0	0	0	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0938	May-02-2024_0942	Good	0.020	0.243	720	28.958	0.039	0.03920	0.732	Good	-0.089	0.229	Only polyfit	1364	246	nan	nan	27.492	0.267
10.73.137.109	apa_2_afe_0_ch_1.root	2	0	1	1	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0942	May-02-2024_0946	Good	0.018	0.325	720	28.948	0.039	0.03908	0.812	Good	-0.090	0.292	Only polyfit	1362	137	nan	nan	27.484	0.152
10.73.137.109	apa_2_afe_0_ch_2.root	2	0	2	2	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0946	May-02-2024_0949	Good	0.016	0.223	720	28.959	0.037	0.03924	0.708	Good	-0.092	0.195	Only polyfit	1170	110	nan	nan	27.702	0.124
10.73.137.109	apa_2_afe_0_ch_3.root	2	0	3	3	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0949	May-02-2024_0953	Good	0.014	0.286	720	28.950	0.029	0.03914	0.771	Good	-0.088	0.295	Only polyfit	1401	137	nan	nan	27.445	0.150
10.73.137.109	apa_2_afe_0_ch_4.root	2	0	4	4	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0953	May-02-2024_0957	Good	0.015	0.226	720	28.960	0.043	0.03918	0.751	Good	-0.090	0.204	Only polyfit	1218	147	nan	nan	27.651	0.164
10.73.137.109	apa_2_afe_0_ch_5.root	2	0	5	5	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0957	May-02-2024_1000	Good	0.018	0.308	720	28.947	0.038	0.03902	0.853	Good	-0.083	0.327	Only polyfit	1405	94	nan	nan	27.437	0.108
10.73.137.109	apa_2_afe_0_ch_6.root	2	0	6	6	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1000	May-02-2024_1004	Good	0.016	0.195	720	28.940	0.035	0.03907	0.809	Good	-0.086	0.176	Only polyfit	1214	143	nan	nan	27.636	0.157
10.73.137.109	apa_2_afe_0_ch_7.root	2	0	7	7	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1004	May-02-2024_1008	Good	0.018	0.271	720	28.950	0.035	0.03915	0.763	Good	-0.085	0.335	Only polyfit	1417	186	nan	nan	27.428	0.203
10.73.137.109	apa_2_afe_1_ch_8.root	2	1	8	10	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1008	May-02-2024_1012	BAD(dead channel or wrong bias range)	0.017	0.023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_9.root	2	1	9	11	FBK	May-02-2024-run00	May-02-2024_0938	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
