IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1930	Apr-22-2024_1933	Good	-0.046	0.802	1090	43.037	0.063	0.03900	0.531	Good	-0.153	0.761	Only polyfit	1009	67	nan	nan	41.953	0.096
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1934	Apr-22-2024_1937	Good	-0.048	0.871	1100	43.412	0.056	0.03887	0.660	Good	-0.145	0.852	Only polyfit	1465	172	nan	nan	41.838	0.193
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1937	Apr-22-2024_1941	Good	-0.045	0.672	1090	43.032	0.066	0.03899	0.531	Good	-0.148	0.764	Only polyfit	1006	80	nan	nan	41.951	0.109
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1941	Apr-22-2024_1945	Good	-0.048	0.888	1100	43.426	0.059	0.03896	0.565	Good	-0.148	0.912	Only polyfit	1399	90	nan	nan	41.922	0.114
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1945	Apr-22-2024_1949	Good	-0.046	0.640	1090	43.035	0.069	0.03899	0.535	Good	-0.153	0.596	Only polyfit	988	72	nan	nan	41.974	0.104
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1949	Apr-22-2024_1952	Good	-0.047	0.634	1090	43.037	0.052	0.03893	0.601	Good	-0.146	0.710	Only polyfit	1015	91	nan	nan	41.947	0.111
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1952	Apr-22-2024_1956	Good	-0.047	0.615	1090	43.036	0.073	0.03905	0.466	Good	-0.148	0.579	Only polyfit	971	102	nan	nan	41.993	0.132
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1956	Apr-22-2024_2000	Good	-0.047	0.963	1100	43.424	0.073	0.03898	0.548	Good	-0.146	1.030	Only polyfit	1407	141	nan	nan	41.912	0.168
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2000	Apr-22-2024_2003	Good	-0.051	0.770	1090	42.886	0.046	0.03904	0.328	Good	-0.150	0.716	Only polyfit	973	67	nan	nan	41.840	0.086
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2004	Apr-22-2024_2007	Good	-0.042	0.646	1010	39.740	0.089	0.03883	0.524	Good	-0.153	0.661	Only polyfit	699	66	nan	nan	38.989	0.114
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2007	Apr-22-2024_2011	Good	-0.048	0.731	1090	42.874	0.059	0.03894	0.427	Good	-0.164	0.733	Only polyfit	793	40	nan	nan	42.022	0.073
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2011	Apr-22-2024_2015	Good	-0.046	1.138	1100	43.272	0.053	0.03903	0.340	Good	-0.153	1.167	Only polyfit	1010	71	nan	nan	42.187	0.093
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2015	Apr-22-2024_2018	Good	-0.048	0.621	1090	42.881	0.068	0.03905	0.322	Good	-0.152	0.587	Only polyfit	822	88	nan	nan	41.999	0.116
