IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0926	Jun-07-2024_0930	Good	-0.001	3.303	700	27.795	0.052	0.03933	0.264	Good	-0.106	2.980	Only polyfit	744	62	nan	nan	26.996	0.085
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0930	Jun-07-2024_0933	Good	-0.003	0.468	770	30.539	0.026	0.03928	0.297	Good	-0.092	33.024	Only polyfit	1927	55	nan	nan	28.468	0.064
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0933	Jun-07-2024_0937	Good	-0.003	1.271	690	27.411	0.054	0.03932	0.282	Good	-0.105	1.207	Only polyfit	279	44	nan	nan	27.111	0.072
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0937	Jun-07-2024_0941	Good	0.002	1.085	690	27.410	0.050	0.03934	0.266	Good	-0.109	1.300	Only polyfit	293	45	nan	nan	27.095	0.069
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0941	Jun-07-2024_0944	Good	-0.003	1.109	690	27.413	0.053	0.03944	0.198	Good	-0.114	1.312	Only polyfit	325	16	nan	nan	27.064	0.056
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0944	Jun-07-2024_0948	Good	-0.002	0.426	760	30.164	0.036	0.03940	0.221	Good	-0.085	7.911	Only polyfit	3085	218	nan	nan	26.849	0.237
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0948	Jun-07-2024_0952	Good	-0.000	0.359	770	30.531	0.030	0.03926	0.302	Good	-0.091	26.704	Only polyfit	2373	42	nan	nan	27.981	0.054
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0952	Jun-07-2024_0955	Good	-0.000	0.888	690	27.406	0.050	0.03939	0.228	Good	-0.106	0.972	Only polyfit	290	30	nan	nan	27.095	0.059
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0955	Jun-07-2024_0959	Good	-0.003	7.364	720	28.465	0.042	0.03901	0.381	Good	-0.107	13.321	Only polyfit	1517	75	nan	nan	26.835	0.091
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0959	Jun-07-2024_1003	Good	-0.003	0.102	720	28.458	0.034	0.03898	0.389	Good	-0.104	0.123	Only polyfit	994	150	nan	nan	27.390	0.165
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1003	Jun-07-2024_1007	Good	-0.005	0.103	720	28.451	0.037	0.03896	0.396	Good	-0.108	0.105	Only polyfit	1020	139	nan	nan	27.355	0.154
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1007	Jun-07-2024_1010	Good	-0.001	0.098	720	28.451	0.032	0.03899	0.378	Good	-0.109	0.078	Only polyfit	637	130	nan	nan	27.766	0.143
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1010	Jun-07-2024_1014	Good	-0.006	0.099	720	28.453	0.042	0.03895	0.406	Good	-0.114	0.114	Only polyfit	905	243	nan	nan	27.480	0.264
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1014	Jun-07-2024_1018	Good	-0.001	0.101	720	28.459	0.028	0.03896	0.409	Good	-0.103	11.442	Only polyfit	979	118	nan	nan	27.407	0.130
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1018	Jun-07-2024_1021	Good	0.009	0.124	720	28.450	0.043	0.03898	0.381	Good	-0.106	0.087	Only polyfit	776	155	nan	nan	27.616	0.171
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1021	Jun-07-2024_1025	Good	-0.004	0.106	720	28.457	0.044	0.03899	0.387	Good	-0.107	0.117	Only polyfit	1069	139	nan	nan	27.309	0.156
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1025	Jun-07-2024_1029	Good	-0.004	0.159	720	29.061	0.049	0.03927	0.786	Good	-0.106	0.191	Only polyfit	1628	436	nan	nan	27.312	0.471
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1029	Jun-07-2024_1032	Good	-0.000	0.270	720	29.080	0.048	0.03944	0.680	Good	-0.105	6.628	Only polyfit	1864	234	nan	nan	27.077	0.256
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1032	Jun-07-2024_1036	Good	-0.002	0.738	670	27.080	0.046	0.03910	0.884	Good	-0.103	0.689	Only polyfit	284	65	nan	nan	26.775	0.084
