IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0926	Jun-07-2024_0930	Good	0.080	2.659	700	29.002	0.047	0.03937	1.440	Good	-0.031	2.506	Only polyfit	1542	296	nan	nan	27.346	0.321
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0930	Jun-07-2024_0933	Good	0.081	0.298	720	29.791	0.054	0.03940	1.422	Good	-0.026	3.156	Only polyfit	2013	166	nan	nan	27.628	0.186
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0933	Jun-07-2024_0937	Good	0.074	0.559	670	27.788	0.059	0.03904	1.630	Good	-0.027	0.547	Only polyfit	386	14	nan	nan	27.373	0.061
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0937	Jun-07-2024_0940	Good	0.078	1.056	680	28.206	0.066	0.03918	1.563	Good	-0.027	1.020	Only polyfit	702	75	nan	nan	27.452	0.104
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0940	Jun-07-2024_0944	Good	0.077	0.810	710	29.387	0.054	0.03933	1.460	Good	-0.022	3.783	Only polyfit	1866	203	nan	nan	27.381	0.225
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0944	Jun-07-2024_0948	Good	0.077	0.451	720	29.787	0.054	0.03933	1.471	Good	-0.018	1.778	Only polyfit	1897	58	nan	nan	27.749	0.083
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0948	Jun-07-2024_0951	Good	0.077	0.535	670	27.806	0.054	0.03918	1.554	Good	-0.030	0.568	Only polyfit	271	41	nan	nan	27.515	0.070
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0951	Jun-07-2024_0955	Good	0.078	0.508	720	29.794	0.034	0.03936	1.458	Good	-0.018	4.645	Only polyfit	2224	236	nan	nan	27.404	0.256
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0955	Jun-07-2024_0959	Good	0.077	0.833	1090	43.181	0.043	0.03935	0.293	Good	-0.025	2.352	Only polyfit	1205	26	nan	nan	41.886	0.051
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_0959	Jun-07-2024_1003	Good	0.078	0.701	1110	43.968	0.036	0.03937	0.273	Good	-0.019	0.870	Only polyfit	2104	159	nan	nan	41.707	0.175
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1003	Jun-07-2024_1006	Good	0.073	0.644	1100	43.570	0.047	0.03930	0.345	Good	-0.023	0.925	Only polyfit	1674	165	nan	nan	41.772	0.183
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1006	Jun-07-2024_1010	Good	0.078	0.816	1100	43.563	0.052	0.03929	0.341	Good	-0.026	0.977	Only polyfit	1702	167	nan	nan	41.735	0.187
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1010	Jun-07-2024_1014	Good	0.080	0.800	1100	43.565	0.050	0.03928	0.355	Good	-0.024	1.080	Only polyfit	1566	199	nan	nan	41.882	0.219
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1014	Jun-07-2024_1018	Good	0.075	0.627	1090	43.183	0.046	0.03937	0.268	Good	-0.030	2.762	Only polyfit	997	15	nan	nan	42.112	0.049
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1018	Jun-07-2024_1021	Good	0.077	0.608	1090	43.183	0.053	0.03932	0.330	Good	-0.031	0.523	Only polyfit	1201	135	nan	nan	41.893	0.154
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Jun-07-2024-run00	Jun-07-2024_0926	Jun-07-2024_1021	Jun-07-2024_1025	Good	0.078	0.654	1100	43.569	0.047	0.03927	0.369	Good	-0.023	0.967	Only polyfit	1676	103	nan	nan	41.768	0.121
