IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1033	Apr-19-2024_1036	Good	0.080	0.204	720	29.771	0.052	0.03929	1.482	Good	-0.024	0.201	Only polyfit	1235	282	nan	nan	28.444	0.307
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1036	Apr-19-2024_1039	Good	0.082	0.459	720	29.771	0.054	0.03932	1.459	Good	-0.022	0.449	Only polyfit	1963	294	nan	nan	27.661	0.320
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1039	Apr-19-2024_1041	Good	0.080	0.201	720	29.778	0.059	0.03928	1.493	Good	-0.022	0.202	Only polyfit	1632	333	nan	nan	28.025	0.362
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1041	Apr-19-2024_1044	Good	0.081	0.539	720	29.793	0.049	0.03943	1.401	Good	-0.020	0.550	Only polyfit	1921	254	nan	nan	27.729	0.278
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1044	Apr-19-2024_1047	Good	0.078	0.492	710	29.408	0.039	0.03953	1.341	Good	-0.026	0.519	Only polyfit	1741	263	nan	nan	27.537	0.285
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1047	Apr-19-2024_1050	Good	0.078	0.185	720	29.786	0.043	0.03939	1.424	Good	-0.027	0.187	Only polyfit	1638	209	nan	nan	28.026	0.229
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1050	Apr-19-2024_1052	Good	0.079	0.402	700	28.993	0.041	0.03940	1.412	Good	-0.031	0.366	Only polyfit	1389	111	nan	nan	27.501	0.126
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1053	Apr-19-2024_1055	Good	0.078	0.169	720	29.785	0.051	0.03939	1.426	Good	-0.029	0.172	Only polyfit	1403	292	nan	nan	28.278	0.318
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1055	Apr-19-2024_1058	Good	0.079	0.695	1090	43.170	0.043	0.03933	0.300	Good	-0.039	0.726	Only polyfit	1222	118	nan	nan	41.858	0.134
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1058	Apr-19-2024_1101	Good	0.080	0.666	1090	43.176	0.040	0.03931	0.324	Good	-0.037	0.529	Only polyfit	1294	132	nan	nan	41.786	0.148
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1101	Apr-19-2024_1104	Good	0.078	0.733	1090	43.166	0.050	0.03931	0.318	Good	-0.039	0.749	Only polyfit	1226	126	nan	nan	41.849	0.144
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1104	Apr-19-2024_1107	Good	0.075	0.705	1090	43.169	0.049	0.03932	0.309	Good	-0.036	0.735	Only polyfit	1345	192	nan	nan	41.724	0.212
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1107	Apr-19-2024_1109	Good	0.076	0.619	1090	43.167	0.055	0.03931	0.321	Good	-0.034	0.677	Only polyfit	1217	186	nan	nan	41.859	0.207
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1110	Apr-19-2024_1112	Good	0.078	0.684	1090	43.181	0.044	0.03939	0.248	Good	-0.042	0.692	Only polyfit	1259	128	nan	nan	41.828	0.144
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1112	Apr-19-2024_1115	Good	0.078	0.632	1090	43.174	0.048	0.03933	0.308	Good	-0.036	0.589	Only polyfit	1247	101	nan	nan	41.834	0.119
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1115	Apr-19-2024_1118	Good	0.076	0.607	1090	43.174	0.045	0.03932	0.320	Good	-0.038	0.688	Only polyfit	1256	173	nan	nan	41.824	0.191
