IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.105	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1033	Apr-19-2024_1036	Good	0.037	0.228	720	28.524	0.025	0.03895	0.477	Good	-0.076	0.233	Only polyfit	1020	121	nan	nan	27.428	0.132
10.73.137.105	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1036	Apr-19-2024_1039	Good	0.036	0.213	720	28.517	0.041	0.03887	0.532	Good	-0.072	0.194	Only polyfit	965	156	nan	nan	27.481	0.172
10.73.137.105	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1039	Apr-19-2024_1041	Good	0.038	0.229	720	28.513	0.051	0.03888	0.522	Good	-0.075	0.234	Only polyfit	1006	142	nan	nan	27.432	0.160
10.73.137.105	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1041	Apr-19-2024_1044	Good	0.037	0.205	720	28.521	0.045	0.03888	0.527	Good	-0.077	0.203	Only polyfit	1041	125	nan	nan	27.402	0.141
10.73.137.105	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1044	Apr-19-2024_1047	Good	0.034	0.224	720	28.519	0.042	0.03889	0.521	Good	-0.075	0.225	Only polyfit	1107	142	nan	nan	27.329	0.158
10.73.137.105	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1047	Apr-19-2024_1050	Good	0.040	0.215	720	28.531	0.054	0.03894	0.495	Good	-0.075	0.235	Only polyfit	1011	128	nan	nan	27.444	0.148
10.73.137.105	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1050	Apr-19-2024_1053	Good	0.038	0.235	720	28.522	0.038	0.03894	0.484	Good	-0.081	0.227	Only polyfit	1000	187	nan	nan	27.447	0.205
10.73.137.105	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1053	Apr-19-2024_1055	Good	0.033	0.227	720	28.527	0.052	0.03894	0.487	Good	-0.084	0.192	Only polyfit	985	100	nan	nan	27.469	0.119
10.73.137.105	apa_1_afe_1_ch_8.root	1	1	8	10	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1055	Apr-19-2024_1058	Good	0.037	0.188	720	28.669	0.041	0.03866	0.831	Good	-0.081	0.217	Only polyfit	1180	174	nan	nan	27.401	0.192
10.73.137.105	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1058	Apr-19-2024_1101	Good	0.036	0.233	720	28.668	0.036	0.03864	0.845	Good	-0.080	0.212	Only polyfit	1149	175	nan	nan	27.433	0.192
10.73.137.105	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1101	Apr-19-2024_1104	Good	0.036	0.295	720	28.680	0.038	0.03876	0.772	Good	-0.081	0.244	Only polyfit	1219	150	nan	nan	27.370	0.166
10.73.137.105	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1104	Apr-19-2024_1106	Good	0.031	0.224	720	28.678	0.038	0.03874	0.783	Good	-0.080	0.226	Only polyfit	1242	123	nan	nan	27.343	0.138
10.73.137.105	apa_1_afe_2_ch_17.root	1	2	17	21	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1106	Apr-19-2024_1109	Good	0.040	0.656	1120	43.744	0.051	0.03882	0.269	Good	-0.071	0.712	Only polyfit	1601	182	nan	nan	42.024	0.202
10.73.137.105	apa_1_afe_2_ch_19.root	1	2	19	23	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1109	Apr-19-2024_1112	Good	0.037	0.602	1120	43.732	0.041	0.03872	0.362	Good	-0.075	0.647	Only polyfit	1532	255	nan	nan	42.086	0.278
10.73.137.105	apa_1_afe_2_ch_20.root	1	2	20	24	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1112	Apr-19-2024_1115	Good	0.038	0.619	1120	43.726	0.036	0.03875	0.322	Good	-0.076	0.622	Only polyfit	1562	148	nan	nan	42.047	0.163
10.73.137.105	apa_1_afe_2_ch_22.root	1	2	22	26	HPK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1115	Apr-19-2024_1118	Good	0.038	0.520	1120	43.733	0.051	0.03872	0.364	Good	-0.077	0.712	Only polyfit	1526	156	nan	nan	42.094	0.175
