IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1702	Jul-02-2024_1705	Good	-0.000	0.147	720	28.590	0.043	0.03936	0.251	Good	-0.105	0.151	Only polyfit	1174	95	nan	nan	27.328	0.111
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1705	Jul-02-2024_1709	Good	-0.004	0.415	760	30.154	0.022	0.03928	0.300	Good	-0.094	1.291	Only polyfit	1300	261	nan	nan	28.757	0.282
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1709	Jul-02-2024_1713	Good	-0.002	0.121	720	28.591	0.049	0.03938	0.237	Good	-0.104	0.134	Only polyfit	1018	96	nan	nan	27.497	0.114
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1713	Jul-02-2024_1717	Good	-0.003	0.366	770	30.555	0.028	0.03932	0.279	Good	-0.090	2.282	Only polyfit	3037	739	nan	nan	27.291	0.794
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1717	Jul-02-2024_1720	Good	-0.004	0.560	720	28.585	0.041	0.03927	0.312	Good	-0.109	0.484	Only polyfit	1062	154	nan	nan	27.444	0.170
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1720	Jul-02-2024_1724	Good	-0.004	0.402	760	30.165	0.030	0.03937	0.243	Good	-0.085	0.702	Only polyfit	2570	117	nan	nan	27.404	0.129
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1724	Jul-02-2024_1728	Good	-0.001	0.676	730	28.984	0.035	0.03936	0.254	Good	-0.105	0.763	Only polyfit	1519	80	nan	nan	27.353	0.093
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1728	Jul-02-2024_1732	Good	-0.002	0.290	720	28.589	0.057	0.03935	0.253	Good	-0.104	0.179	Only polyfit	1141	114	nan	nan	27.362	0.136
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1732	Jul-02-2024_1735	Good	0.002	0.111	720	28.467	0.037	0.03904	0.356	Good	-0.095	0.093	Only polyfit	919	138	nan	nan	27.480	0.153
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1735	Jul-02-2024_1739	Good	0.001	0.105	720	28.467	0.038	0.03905	0.348	Good	-0.098	0.113	Only polyfit	1494	94	nan	nan	26.862	0.108
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1739	Jul-02-2024_1743	Good	-0.004	0.105	720	28.449	0.039	0.03893	0.420	Good	-0.101	0.115	Only polyfit	649	271	nan	nan	27.751	0.294
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1743	Jul-02-2024_1746	Good	-0.005	0.109	720	28.457	0.052	0.03899	0.384	Good	-0.102	0.111	Only polyfit	1305	205	nan	nan	27.055	0.226
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1746	Jul-02-2024_1750	Good	-0.001	0.161	720	28.464	0.035	0.03901	0.373	Good	-0.106	0.123	Only polyfit	1520	95	nan	nan	26.830	0.108
