IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.105	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1158	Apr-20-2024_1202	Good	0.038	0.215	720	28.528	0.045	0.03896	0.477	Good	-0.065	0.226	Only polyfit	1006	139	nan	nan	27.447	0.157
10.73.137.105	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1202	Apr-20-2024_1206	Good	0.038	0.172	720	28.499	0.044	0.03877	0.585	Good	-0.070	0.193	Only polyfit	976	137	nan	nan	27.451	0.153
10.73.137.105	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1206	Apr-20-2024_1209	Good	0.040	0.222	720	28.505	0.043	0.03873	0.617	Good	-0.063	0.221	Only polyfit	1073	119	nan	nan	27.352	0.135
10.73.137.105	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1209	Apr-20-2024_1213	Good	0.036	0.230	720	28.535	0.038	0.03902	0.441	Good	-0.066	0.209	Only polyfit	1060	99	nan	nan	27.396	0.113
10.73.137.105	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1213	Apr-20-2024_1217	Good	0.037	0.287	720	28.518	0.033	0.03888	0.526	Good	-0.067	0.236	Only polyfit	1161	140	nan	nan	27.271	0.154
10.73.137.105	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1217	Apr-20-2024_1221	Good	0.039	0.199	720	28.525	0.046	0.03895	0.482	Good	-0.063	0.228	Only polyfit	1037	120	nan	nan	27.411	0.137
10.73.137.105	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1221	Apr-20-2024_1224	Good	0.034	0.227	720	28.515	0.040	0.03879	0.588	Good	-0.069	0.234	Only polyfit	1057	89	nan	nan	27.379	0.104
10.73.137.105	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1224	Apr-20-2024_1228	Good	0.034	0.187	720	28.527	0.059	0.03895	0.486	Good	-0.072	0.197	Only polyfit	934	117	nan	nan	27.524	0.139
10.73.137.105	apa_1_afe_1_ch_8.root	1	1	8	10	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1228	Apr-20-2024_1232	Good	0.036	0.215	720	28.675	0.040	0.03867	0.829	Good	-0.068	0.235	Only polyfit	1255	185	nan	nan	27.327	0.202
10.73.137.105	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1232	Apr-20-2024_1235	Good	0.033	0.208	720	28.685	0.032	0.03873	0.802	Good	-0.066	0.210	Only polyfit	1181	81	nan	nan	27.416	0.092
10.73.137.105	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1235	Apr-20-2024_1239	Good	0.034	0.261	720	28.680	0.045	0.03871	0.809	Good	-0.067	0.245	Only polyfit	1242	131	nan	nan	27.346	0.148
10.73.137.105	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1239	Apr-20-2024_1243	Good	0.036	0.206	720	28.679	0.036	0.03878	0.760	Good	-0.066	0.209	Only polyfit	1279	116	nan	nan	27.306	0.130
10.73.137.105	apa_1_afe_2_ch_17.root	1	2	17	21	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1243	Apr-20-2024_1246	Good	0.039	0.680	1120	43.726	0.035	0.03870	0.385	Good	-0.061	0.801	Only polyfit	1635	159	nan	nan	41.969	0.174
10.73.137.105	apa_1_afe_2_ch_19.root	1	2	19	23	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1246	Apr-20-2024_1250	Good	0.037	0.632	1120	43.730	0.048	0.03875	0.327	Good	-0.066	0.674	Only polyfit	1513	198	nan	nan	42.105	0.218
10.73.137.105	apa_1_afe_2_ch_20.root	1	2	20	24	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1250	Apr-20-2024_1254	Good	0.039	0.592	1120	43.734	0.039	0.03873	0.359	Good	-0.063	0.679	Only polyfit	1625	121	nan	nan	41.988	0.135
10.73.137.105	apa_1_afe_2_ch_22.root	1	2	22	26	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1254	Apr-20-2024_1258	Good	0.034	0.599	1120	43.737	0.054	0.03874	0.348	Good	-0.065	0.603	Only polyfit	1563	170	nan	nan	42.058	0.190
