IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1836	Apr-27-2024_1840	Good	-0.046	0.746	1110	43.729	0.054	0.03908	0.348	Good	-0.143	0.902	Only polyfit	1722	115	nan	nan	41.879	0.135
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1840	Apr-27-2024_1843	Good	-0.046	0.702	1120	44.107	0.048	0.03903	0.391	Good	-0.137	0.720	Only polyfit	2141	234	nan	nan	41.807	0.255
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1844	Apr-27-2024_1847	Good	-0.046	0.772	1120	44.102	0.047	0.03900	0.421	Good	-0.139	0.982	Only polyfit	2103	243	nan	nan	41.843	0.265
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1847	Apr-27-2024_1851	Good	-0.046	0.622	1120	44.098	0.053	0.03893	0.498	Good	-0.139	0.766	Only polyfit	2135	310	nan	nan	41.803	0.337
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1851	Apr-27-2024_1855	Good	-0.048	0.633	1110	43.715	0.044	0.03892	0.510	Good	-0.150	0.547	Only polyfit	1656	136	nan	nan	41.936	0.153
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1855	Apr-27-2024_1859	Good	-0.049	0.743	1110	43.723	0.058	0.03905	0.376	Good	-0.144	0.856	Only polyfit	1711	125	nan	nan	41.884	0.146
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1859	Apr-27-2024_1903	Good	-0.047	0.750	1120	44.101	0.058	0.03900	0.423	Good	-0.139	0.787	Only polyfit	2082	235	nan	nan	41.863	0.258
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1903	Apr-27-2024_1906	Good	-0.044	0.673	1120	44.107	0.058	0.03899	0.435	Good	-0.141	0.825	Only polyfit	2069	203	nan	nan	41.883	0.226
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1906	Apr-27-2024_1910	Good	-0.048	0.620	1110	43.577	0.049	0.03903	0.252	Good	-0.146	0.629	Only polyfit	1655	182	nan	nan	41.799	0.202
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1910	Apr-27-2024_1914	Good	-0.047	0.681	1010	39.643	0.097	0.03869	0.568	Good	-0.151	0.699	Only polyfit	672	53	nan	nan	38.922	0.113
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1914	Apr-27-2024_1917	Good	-0.044	0.609	1110	43.579	0.054	0.03905	0.229	Good	-0.153	0.579	Only polyfit	1524	136	nan	nan	41.941	0.156
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1917	Apr-27-2024_1921	Good	-0.051	0.465	1120	43.969	0.049	0.03908	0.205	Good	-0.145	0.536	Only polyfit	1707	106	nan	nan	42.135	0.124
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1921	Apr-27-2024_1925	Good	-0.046	0.734	1120	43.975	0.044	0.03913	0.145	Good	-0.144	0.629	Only polyfit	1860	190	nan	nan	41.977	0.208
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1925	Apr-27-2024_1929	Good	-0.051	0.537	1120	43.972	0.037	0.03906	0.226	Good	-0.146	0.597	Only polyfit	1732	239	nan	nan	42.111	0.259
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1929	Apr-27-2024_1933	Good	-0.049	0.586	1120	43.972	0.046	0.03911	0.170	Good	-0.139	0.641	Only polyfit	1826	158	nan	nan	42.011	0.175
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1933	Apr-27-2024_1936	Good	-0.048	0.474	1090	43.518	0.052	0.03899	1.019	Good	-0.150	0.489	Only polyfit	1524	181	nan	nan	41.881	0.202
