IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1912	May-17-2024_1915	Good	-0.046	0.651	1120	44.150	0.049	0.03899	0.479	Good	-0.141	0.622	Only polyfit	2067	241	nan	nan	41.928	0.264
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1916	May-17-2024_1919	Good	-0.044	0.431	1120	44.145	0.048	0.03899	0.474	Good	-0.137	0.479	Only polyfit	2106	275	nan	nan	41.882	0.300
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1919	May-17-2024_1923	Good	-0.046	0.612	1120	44.146	0.051	0.03898	0.486	Good	-0.138	0.646	Only polyfit	2068	225	nan	nan	41.924	0.248
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1923	May-17-2024_1927	Good	-0.046	0.493	1120	44.142	0.053	0.03897	0.493	Good	-0.141	0.509	Only polyfit	2063	383	nan	nan	41.926	0.415
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1927	May-17-2024_1931	Good	-0.048	0.648	1120	44.152	0.055	0.03897	0.508	Good	-0.141	0.597	Only polyfit	2043	202	nan	nan	41.957	0.224
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1931	May-17-2024_1935	Good	-0.044	0.711	1120	44.148	0.057	0.03902	0.447	Good	-0.142	0.586	Only polyfit	2052	188	nan	nan	41.943	0.209
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1935	May-17-2024_1938	Good	-0.046	0.546	1120	44.143	0.059	0.03893	0.545	Good	-0.138	0.549	Only polyfit	2126	306	nan	nan	41.859	0.334
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1938	May-17-2024_1942	Good	-0.046	0.521	1120	44.143	0.052	0.03889	0.590	Good	-0.140	0.611	Only polyfit	2078	143	nan	nan	41.910	0.162
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1942	May-17-2024_1946	Good	-0.049	0.734	1120	44.014	0.046	0.03910	0.224	Good	-0.145	0.636	Only polyfit	2001	165	nan	nan	41.865	0.183
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1946	May-17-2024_1949	Good	-0.046	0.792	1010	39.685	0.081	0.03875	0.549	Good	-0.154	0.808	Only polyfit	692	44	nan	nan	38.941	0.094
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1950	May-17-2024_1953	Good	-0.047	0.596	1120	44.000	0.054	0.03901	0.312	Good	-0.145	0.641	Only polyfit	1905	120	nan	nan	41.953	0.140
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	May-17-2024_run00	May-17-2024_1911	May-17-2024_1953	May-17-2024_1957	Good	-0.048	0.411	1120	44.012	0.052	0.03910	0.219	Good	-0.145	0.417	Only polyfit	1653	102	nan	nan	42.235	0.122
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	May-17-2024_run00	May-17-2024_1911	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
