IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0833	Jun-18-2024_0837	Good	-0.003	0.124	720	28.598	0.040	0.03941	0.225	Good	-0.108	0.130	Only polyfit	1150	135	nan	nan	27.363	0.150
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0837	Jun-18-2024_0841	Good	-0.004	0.352	770	30.541	0.030	0.03927	0.306	Good	-0.091	0.440	Only polyfit	2879	277	nan	nan	27.447	0.299
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0841	Jun-18-2024_0844	Good	-0.003	0.136	720	28.593	0.045	0.03944	0.196	Good	-0.109	0.195	Only polyfit	1054	74	nan	nan	27.460	0.091
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0844	Jun-18-2024_0848	Good	-0.007	0.426	770	30.545	0.032	0.03928	0.300	Good	-0.095	0.381	Only polyfit	2977	253	nan	nan	27.346	0.273
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0848	Jun-18-2024_0852	Good	-0.000	0.390	770	30.548	0.026	0.03936	0.244	Good	-0.098	0.362	Only polyfit	2920	193	nan	nan	27.410	0.209
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0852	Jun-18-2024_0856	Good	-0.001	0.499	760	30.140	0.024	0.03927	0.294	Good	-0.092	0.477	Only polyfit	2523	272	nan	nan	27.429	0.293
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0856	Jun-18-2024_0900	Good	-0.001	0.410	770	30.538	0.035	0.03930	0.276	Good	-0.094	0.394	Only polyfit	2863	372	nan	nan	27.462	0.402
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0900	Jun-18-2024_0903	Good	0.000	0.151	720	28.567	0.037	0.03920	0.341	Good	-0.110	0.148	Only polyfit	1080	148	nan	nan	27.407	0.163
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0903	Jun-18-2024_0907	Good	-0.001	0.091	720	28.437	0.041	0.03891	0.419	Good	-0.108	0.088	Only polyfit	1006	100	nan	nan	27.357	0.115
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0907	Jun-18-2024_0911	Good	-0.002	0.100	720	28.455	0.035	0.03900	0.376	Good	-0.108	0.108	Only polyfit	904	92	nan	nan	27.484	0.105
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0911	Jun-18-2024_0914	Good	-0.005	0.134	720	28.453	0.043	0.03903	0.354	Good	-0.115	0.108	Only polyfit	884	71	nan	nan	27.503	0.088
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0914	Jun-18-2024_0918	Good	-0.005	0.082	720	28.454	0.042	0.03901	0.369	Good	-0.108	0.090	Only polyfit	890	76	nan	nan	27.497	0.092
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0918	Jun-18-2024_0922	Good	-0.003	0.108	720	28.449	0.038	0.03895	0.408	Good	-0.116	0.097	Only polyfit	832	88	nan	nan	27.555	0.102
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0922	Jun-18-2024_0925	Good	-0.002	0.121	720	28.444	0.045	0.03893	0.418	Good	-0.109	0.111	Only polyfit	1047	141	nan	nan	27.319	0.158
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0925	Jun-18-2024_0929	Good	-0.004	0.083	720	28.453	0.034	0.03897	0.396	Good	-0.109	0.098	Only polyfit	800	76	nan	nan	27.593	0.088
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0929	Jun-18-2024_0933	Good	-0.001	0.108	720	28.452	0.044	0.03902	0.361	Good	-0.111	0.102	Only polyfit	1066	106	nan	nan	27.306	0.122
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0933	Jun-18-2024_0936	Good	-0.002	0.153	720	29.055	0.048	0.03925	0.797	Good	-0.107	0.169	Only polyfit	1544	143	nan	nan	27.396	0.161
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0937	Jun-18-2024_0940	Good	0.000	0.235	720	29.055	0.042	0.03932	0.742	Good	-0.107	0.240	Only polyfit	1688	163	nan	nan	27.241	0.180
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0940	Jun-18-2024_0944	Good	-0.004	0.162	720	29.046	0.058	0.03922	0.806	Good	-0.103	0.162	Only polyfit	1583	850	nan	nan	27.345	0.915
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0944	Jun-18-2024_0948	Good	-0.005	0.165	720	29.059	0.052	0.03930	0.764	Good	-0.113	0.170	Only polyfit	1353	233	nan	nan	27.605	0.256
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0948	Jun-18-2024_0951	Good	-0.005	0.153	720	29.068	0.045	0.03941	0.694	Good	-0.113	0.149	Only polyfit	1359	129	nan	nan	27.608	0.146
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0951	Jun-18-2024_0955	Good	-0.002	0.165	720	29.065	0.048	0.03936	0.728	Good	-0.106	0.168	Only polyfit	1572	266	nan	nan	27.377	0.290
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0955	Jun-18-2024_0959	Good	-0.000	0.142	720	29.049	0.059	0.03922	0.808	Good	-0.110	0.141	Only polyfit	1253	271	nan	nan	27.703	0.297
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_0959	Jun-18-2024_1002	Good	-0.002	0.143	720	29.053	0.046	0.03928	0.771	Good	-0.104	0.141	Only polyfit	1422	165	nan	nan	27.525	0.183
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1002	Jun-18-2024_1006	Good	-0.001	0.739	1120	43.632	0.040	0.03917	-0.239	Good	-0.103	0.721	Only polyfit	1843	87	nan	nan	41.652	0.102
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1006	Jun-18-2024_1010	Good	-0.003	0.573	1120	43.648	0.056	0.03923	-0.293	Good	-0.110	0.462	Only polyfit	1342	167	nan	nan	42.206	0.188
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1010	Jun-18-2024_1014	Good	-0.002	0.323	1120	43.631	0.053	0.03914	-0.209	Good	-0.108	0.364	Only polyfit	1063	103	nan	nan	42.488	0.122
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1014	Jun-18-2024_1018	Good	-0.002	0.370	1120	43.633	0.045	0.03920	-0.273	Good	-0.112	0.369	Only polyfit	1325	160	nan	nan	42.210	0.177
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1018	Jun-18-2024_1021	Good	-0.005	0.360	1120	43.618	0.050	0.03911	-0.181	Good	-0.114	0.423	Only polyfit	1384	113	nan	nan	42.130	0.131
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1021	Jun-18-2024_1025	Good	-0.001	0.586	1120	43.627	0.054	0.03914	-0.206	Good	-0.103	0.480	Only polyfit	1629	175	nan	nan	41.876	0.196
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1025	Jun-18-2024_1029	Good	-0.004	0.276	1120	43.638	0.047	0.03917	-0.230	Good	-0.107	0.338	Only polyfit	1327	121	nan	nan	42.212	0.138
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1029	Jun-18-2024_1033	Good	-0.000	0.190	1120	43.637	0.055	0.03918	-0.245	Good	-0.110	0.210	Only polyfit	962	84	nan	nan	42.604	0.106
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1033	Jun-18-2024_1037	Good	-0.004	0.473	1120	43.981	0.032	0.03924	0.035	Good	-0.102	0.416	Only polyfit	1805	197	nan	nan	42.041	0.214
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1037	Jun-18-2024_1040	Good	-0.002	0.287	1120	43.975	0.037	0.03919	0.086	Good	-0.114	0.327	Only polyfit	1091	131	nan	nan	42.802	0.145
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1041	Jun-18-2024_1044	Good	-0.003	0.348	1120	43.983	0.035	0.03927	-0.004	Good	-0.108	0.349	Only polyfit	1571	222	nan	nan	42.295	0.241
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1044	Jun-18-2024_1048	Good	-0.004	0.213	1120	43.978	0.044	0.03921	0.061	Good	-0.115	0.226	Only polyfit	1105	102	nan	nan	42.790	0.118
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1048	Jun-18-2024_1052	Good	-0.008	0.289	1120	43.977	0.042	0.03922	0.050	Good	-0.114	0.354	Only polyfit	1119	115	nan	nan	42.774	0.131
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1052	Jun-18-2024_1056	Good	-0.004	0.328	1120	43.984	0.038	0.03925	0.025	Good	-0.108	0.295	Only polyfit	1206	143	nan	nan	42.688	0.158
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1056	Jun-18-2024_1100	Good	-0.003	0.353	1120	43.987	0.042	0.03927	0.009	Good	-0.112	0.362	Only polyfit	1131	82	nan	nan	42.771	0.098
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	Jun-18-2024-run00	Jun-18-2024_0833	Jun-18-2024_1100	Jun-18-2024_1103	Good	-0.004	0.357	1120	43.990	0.038	0.03929	-0.011	Good	-0.109	0.283	Only polyfit	1168	142	nan	nan	42.735	0.157
