IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1033	Apr-19-2024_1036	Good	-0.002	0.179	720	28.642	0.034	0.03934	0.317	Good	-0.112	0.198	Only polyfit	1136	112	nan	nan	27.421	0.125
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1036	Apr-19-2024_1039	Good	-0.003	0.402	740	29.421	0.036	0.03938	0.282	Good	-0.108	0.059	Only polyfit	940	112	nan	nan	28.411	0.126
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1039	Apr-19-2024_1041	Good	0.000	0.180	720	28.631	0.033	0.03928	0.349	Good	-0.113	0.182	Only polyfit	1125	121	nan	nan	27.422	0.134
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1041	Apr-19-2024_1044	Good	-0.005	0.137	790	31.368	0.032	0.03920	0.399	Good	-0.087	0.197	Only polyfit	2316	462	nan	nan	28.879	0.497
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1044	Apr-19-2024_1047	Good	-0.001	0.149	790	31.369	0.030	0.03925	0.361	Good	-0.086	0.325	Only polyfit	1531	338	nan	nan	29.724	0.364
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1047	Apr-19-2024_1050	Good	-0.003	0.403	740	29.397	0.036	0.03918	0.407	Good	-0.106	0.522	Only polyfit	1720	211	nan	nan	27.548	0.230
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1050	Apr-19-2024_1053	Good	-0.002	0.154	790	31.371	0.038	0.03931	0.320	Good	-0.083	0.148	Only polyfit	2520	115	nan	nan	28.664	0.129
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1053	Apr-19-2024_1056	Good	-0.007	0.208	720	28.643	0.051	0.03941	0.269	Good	-0.114	0.205	Only polyfit	1073	120	nan	nan	27.490	0.139
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1056	Apr-19-2024_1059	Good	-0.001	0.129	720	28.497	0.039	0.03895	0.455	Good	-0.116	0.120	Only polyfit	1060	154	nan	nan	27.358	0.170
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Apr-19-2024-run00	Apr-19-2024_1033	Apr-19-2024_1059	Apr-19-2024_1102	Good	-0.002	0.144	720	28.506	0.038	0.03900	0.429	Good	-0.116	0.147	Only polyfit	893	100	nan	nan	27.547	0.114
