IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1836	Apr-27-2024_1840	Good	-0.002	0.189	720	28.589	0.035	0.03928	0.308	Good	-0.103	0.158	Only polyfit	1199	153	nan	nan	27.301	0.168
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1840	Apr-27-2024_1843	Good	-0.003	0.435	760	30.157	0.031	0.03923	0.343	Good	-0.098	0.358	Only polyfit	2493	325	nan	nan	27.478	0.351
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1843	Apr-27-2024_1847	Good	-0.003	0.169	720	28.593	0.039	0.03931	0.288	Good	-0.104	0.162	Only polyfit	1122	136	nan	nan	27.388	0.151
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1847	Apr-27-2024_1851	Good	-0.001	0.472	770	30.554	0.029	0.03928	0.307	Good	-0.088	0.411	Only polyfit	2777	337	nan	nan	27.570	0.364
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1851	Apr-27-2024_1855	Good	-0.003	0.480	760	30.168	0.041	0.03934	0.273	Good	-0.094	0.350	Only polyfit	2341	319	nan	nan	27.653	0.346
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1855	Apr-27-2024_1858	Good	-0.004	0.406	750	29.777	0.031	0.03927	0.322	Good	-0.093	0.457	Only polyfit	2158	274	nan	nan	27.458	0.296
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1858	Apr-27-2024_1902	Good	-0.000	0.430	770	30.557	0.030	0.03928	0.315	Good	-0.091	0.451	Only polyfit	2925	841	nan	nan	27.414	0.904
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1902	Apr-27-2024_1906	Good	-0.004	0.216	720	28.602	0.053	0.03940	0.234	Good	-0.104	0.770	Only polyfit	1028	94	nan	nan	27.498	0.114
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1906	Apr-27-2024_1910	Good	-0.005	0.115	720	28.471	0.034	0.03903	0.372	Good	-0.105	0.118	Only polyfit	1092	123	nan	nan	27.298	0.137
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1910	Apr-27-2024_1913	Good	-0.003	0.141	720	28.460	0.052	0.03894	0.422	Good	-0.104	0.129	Only polyfit	977	167	nan	nan	27.410	0.187
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1913	Apr-27-2024_1917	Good	-0.003	0.132	720	28.465	0.047	0.03899	0.393	Good	-0.108	0.135	Only polyfit	1045	171	nan	nan	27.343	0.190
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1917	Apr-27-2024_1921	Good	-0.007	0.100	720	28.465	0.042	0.03896	0.411	Good	-0.104	0.110	Only polyfit	808	163	nan	nan	27.597	0.180
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1921	Apr-27-2024_1924	Good	-0.003	0.127	720	28.468	0.048	0.03900	0.386	Good	-0.112	0.128	Only polyfit	993	116	nan	nan	27.402	0.133
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1924	Apr-27-2024_1928	Good	-0.004	0.121	720	28.468	0.040	0.03901	0.382	Good	-0.105	0.133	Only polyfit	1046	147	nan	nan	27.344	0.163
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1928	Apr-27-2024_1932	Good	-0.002	0.095	720	28.458	0.041	0.03896	0.407	Good	-0.102	0.096	Only polyfit	839	70	nan	nan	27.556	0.086
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1932	Apr-27-2024_1935	Good	-0.002	0.150	720	28.471	0.038	0.03906	0.350	Good	-0.106	0.137	Only polyfit	1123	171	nan	nan	27.264	0.187
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Apr-27-2024-run00	Apr-27-2024_1836	Apr-27-2024_1936	Apr-27-2024_1939	Good	-0.004	0.242	720	29.070	0.047	0.03932	0.757	Good	-0.107	0.207	Only polyfit	1608	293	nan	nan	27.342	0.318
