IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1930	Apr-22-2024_1933	Good	0.076	0.452	720	29.854	0.037	0.03929	1.566	Good	-0.014	0.401	Only polyfit	2017	129	nan	nan	27.687	0.144
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1933	Apr-22-2024_1937	Good	0.077	0.481	720	29.848	0.049	0.03927	1.576	Good	-0.017	0.521	Only polyfit	1893	180	nan	nan	27.814	0.200
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1937	Apr-22-2024_1941	Good	0.079	0.402	720	29.845	0.043	0.03925	1.589	Good	-0.016	0.412	Only polyfit	2132	391	nan	nan	27.555	0.422
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1941	Apr-22-2024_1945	Good	0.078	0.520	720	29.862	0.040	0.03940	1.496	Good	-0.015	0.538	Only polyfit	1982	232	nan	nan	27.733	0.252
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1945	Apr-22-2024_1948	Good	0.079	0.528	710	29.453	0.056	0.03921	1.615	Good	-0.016	0.558	Only polyfit	1849	229	nan	nan	27.466	0.252
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1948	Apr-22-2024_1952	Good	0.078	0.405	720	29.849	0.046	0.03930	1.556	Good	-0.011	0.409	Only polyfit	2061	343	nan	nan	27.635	0.371
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1952	Apr-22-2024_1956	Good	0.078	0.472	710	29.456	0.044	0.03930	1.551	Good	-0.018	0.491	Only polyfit	1714	204	nan	nan	27.614	0.224
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1956	Apr-22-2024_1959	Good	0.080	0.305	720	29.852	0.048	0.03931	1.547	Good	-0.019	0.325	Only polyfit	2000	473	nan	nan	27.703	0.511
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1959	Apr-22-2024_2003	Good	0.077	0.828	1090	43.231	0.061	0.03932	0.367	Good	-0.023	0.881	Only polyfit	1290	121	nan	nan	41.845	0.143
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2003	Apr-22-2024_2007	Good	0.078	0.869	1100	43.613	0.049	0.03922	0.466	Good	-0.020	0.877	Only polyfit	1664	160	nan	nan	41.825	0.178
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2007	Apr-22-2024_2010	Good	0.080	0.857	1090	43.232	0.047	0.03929	0.407	Good	-0.026	0.785	Only polyfit	1233	88	nan	nan	41.907	0.106
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2011	Apr-22-2024_2014	Good	0.079	0.606	1090	43.227	0.062	0.03931	0.383	Good	-0.027	0.702	Only polyfit	1306	137	nan	nan	41.824	0.160
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2014	Apr-22-2024_2018	Good	0.080	1.090	1100	43.618	0.056	0.03922	0.478	Good	-0.017	0.899	Only polyfit	1642	111	nan	nan	41.854	0.132
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2018	Apr-22-2024_2022	Good	0.076	0.672	1090	43.226	0.052	0.03925	0.447	Good	-0.031	0.697	Only polyfit	1221	154	nan	nan	41.913	0.173
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2022	Apr-22-2024_2025	Good	0.080	0.679	1090	43.221	0.053	0.03921	0.481	Good	-0.024	0.628	Only polyfit	1221	114	nan	nan	41.909	0.133
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2026	Apr-22-2024_2029	Good	0.073	0.623	1090	43.223	0.046	0.03926	0.432	Good	-0.024	0.625	Only polyfit	1252	125	nan	nan	41.878	0.142
