IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1941	May-28-2024_1945	Good	0.081	0.432	690	28.541	0.058	0.03917	1.517	Good	-0.027	0.180	Only polyfit	1142	125	nan	nan	27.314	0.146
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1945	May-28-2024_1948	Good	0.080	0.357	720	29.736	0.044	0.03928	1.455	Good	-0.022	0.481	Only polyfit	1972	495	nan	nan	27.618	0.534
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1948	May-28-2024_1952	Good	0.080	0.534	700	28.957	0.054	0.03938	1.391	Good	-0.024	0.353	Only polyfit	1373	163	nan	nan	27.482	0.183
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1952	May-28-2024_1956	Good	0.080	0.531	710	29.354	0.047	0.03940	1.378	Good	-0.025	0.507	Only polyfit	1588	224	nan	nan	27.648	0.245
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1956	May-28-2024_1959	Good	0.077	0.436	720	29.742	0.059	0.03933	1.424	Good	-0.015	0.662	Only polyfit	2152	219	nan	nan	27.429	0.242
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_1959	May-28-2024_2003	Good	0.079	0.341	720	29.737	0.058	0.03926	1.470	Good	-0.015	0.429	Only polyfit	2134	342	nan	nan	27.444	0.372
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2003	May-28-2024_2007	Good	0.080	0.415	710	29.360	0.040	0.03951	1.307	Good	-0.025	0.414	Only polyfit	1866	309	nan	nan	27.355	0.334
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2007	May-28-2024_2010	Good	0.079	0.320	720	29.754	0.040	0.03935	1.423	Good	-0.015	0.328	Only polyfit	2198	282	nan	nan	27.392	0.306
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2010	May-28-2024_2014	Good	0.080	1.538	1100	43.544	0.034	0.03934	0.268	Good	-0.025	1.052	Only polyfit	1626	126	nan	nan	41.797	0.139
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2014	May-28-2024_2018	Good	0.077	0.948	1100	43.532	0.051	0.03934	0.257	Good	-0.024	0.691	Only polyfit	1627	216	nan	nan	41.784	0.238
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2018	May-28-2024_2022	Good	0.077	0.679	1100	43.526	0.039	0.03928	0.318	Good	-0.024	1.075	Only polyfit	1579	168	nan	nan	41.829	0.185
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2022	May-28-2024_2025	Good	0.078	1.178	1100	43.547	0.037	0.03939	0.219	Good	-0.024	0.805	Only polyfit	1746	172	nan	nan	41.670	0.189
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2026	May-28-2024_2029	Good	0.076	0.622	1100	43.539	0.035	0.03938	0.226	Good	-0.025	0.941	Only polyfit	1614	132	nan	nan	41.804	0.146
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2029	May-28-2024_2033	Good	0.077	0.617	1100	43.540	0.049	0.03933	0.274	Good	-0.028	0.816	Only polyfit	1644	193	nan	nan	41.774	0.213
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2033	May-28-2024_2037	Good	0.077	0.796	1090	43.148	0.058	0.03935	0.255	Good	-0.026	0.524	Only polyfit	1239	135	nan	nan	41.816	0.157
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	May-28-2024-run00	May-28-2024_1941	May-28-2024_2037	May-28-2024_2041	Good	0.078	0.640	1090	43.129	0.041	0.03926	0.334	Good	-0.022	0.499	Only polyfit	1375	164	nan	nan	41.652	0.181
