IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.105	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1209	Apr-22-2024_1213	Good	0.038	0.244	720	28.519	0.050	0.03882	0.572	Good	-0.068	0.222	Only polyfit	996	148	nan	nan	27.449	0.167
10.73.137.105	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1213	Apr-22-2024_1216	Good	0.038	0.205	720	28.528	0.039	0.03888	0.531	Good	-0.065	0.202	Only polyfit	1039	88	nan	nan	27.411	0.102
10.73.137.105	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1216	Apr-22-2024_1220	Good	0.034	0.225	720	28.540	0.058	0.03906	0.416	Good	-0.067	0.224	Only polyfit	1076	197	nan	nan	27.384	0.219
10.73.137.105	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1220	Apr-22-2024_1224	Good	0.036	0.187	720	28.527	0.057	0.03890	0.523	Good	-0.069	0.229	Only polyfit	1037	161	nan	nan	27.413	0.183
10.73.137.105	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1224	Apr-22-2024_1227	Good	0.037	0.241	720	28.543	0.037	0.03898	0.478	Good	-0.069	0.223	Only polyfit	1063	119	nan	nan	27.401	0.133
10.73.137.105	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1227	Apr-22-2024_1231	Good	0.037	0.232	720	28.514	0.052	0.03877	0.598	Good	-0.068	0.228	Only polyfit	1018	93	nan	nan	27.420	0.113
10.73.137.105	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1231	Apr-22-2024_1235	Good	0.035	0.216	720	28.523	0.049	0.03880	0.588	Good	-0.070	0.229	Only polyfit	992	95	nan	nan	27.457	0.113
10.73.137.105	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1235	Apr-22-2024_1238	Good	0.037	0.178	720	28.533	0.050	0.03885	0.564	Good	-0.073	0.211	Only polyfit	1090	143	nan	nan	27.361	0.161
10.73.137.105	apa_1_afe_1_ch_8.root	1	1	8	10	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1238	Apr-22-2024_1242	Good	0.035	0.193	720	28.675	0.033	0.03870	0.814	Good	-0.070	0.199	Only polyfit	1148	150	nan	nan	27.442	0.165
10.73.137.105	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1242	Apr-22-2024_1246	Good	0.033	0.219	720	28.669	0.035	0.03866	0.836	Good	-0.069	0.250	Only polyfit	1139	69	nan	nan	27.444	0.082
10.73.137.105	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1246	Apr-22-2024_1249	Good	0.036	0.254	720	28.666	0.037	0.03861	0.868	Good	-0.071	0.241	Only polyfit	1273	122	nan	nan	27.297	0.136
10.73.137.105	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1249	Apr-22-2024_1253	Good	0.034	0.248	720	28.672	0.034	0.03867	0.828	Good	-0.069	0.233	Only polyfit	1288	114	nan	nan	27.289	0.128
10.73.137.105	apa_1_afe_2_ch_17.root	1	2	17	21	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1253	Apr-22-2024_1257	Good	0.039	0.688	1120	43.750	0.041	0.03879	0.309	Good	-0.060	0.720	Only polyfit	1641	128	nan	nan	41.987	0.143
10.73.137.105	apa_1_afe_2_ch_19.root	1	2	19	23	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1257	Apr-22-2024_1301	Good	0.032	0.596	1120	43.747	0.040	0.03878	0.313	Good	-0.062	0.616	Only polyfit	1552	189	nan	nan	42.080	0.207
10.73.137.105	apa_1_afe_2_ch_20.root	1	2	20	24	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1301	Apr-22-2024_1304	Good	0.034	0.600	1120	43.744	0.044	0.03872	0.381	Good	-0.067	0.625	Only polyfit	1569	164	nan	nan	42.058	0.182
10.73.137.105	apa_1_afe_2_ch_22.root	1	2	22	26	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1304	Apr-22-2024_1308	Good	0.037	0.536	1120	43.739	0.051	0.03871	0.385	Good	-0.067	0.621	Only polyfit	1573	206	nan	nan	42.050	0.227
