IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.109	apa_2_afe_0_ch_0.root	2	0	0	0	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1813	Jul-31-2024_1820	Good	0.019	0.144	720	28.901	0.042	0.03906	0.775	Good	-0.044	0.693	Only polyfit	1372	168	nan	nan	27.427	0.185
10.73.137.109	apa_2_afe_0_ch_1.root	2	0	1	1	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1820	Jul-31-2024_1827	Good	0.018	0.200	720	28.906	0.036	0.03909	0.762	Good	-0.043	0.295	Only polyfit	1515	391	nan	nan	27.278	0.421
10.73.137.109	apa_2_afe_0_ch_2.root	2	0	2	2	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1827	Jul-31-2024_1834	Good	0.018	0.168	720	28.923	0.034	0.03917	0.722	Good	-0.046	0.411	Only polyfit	1036	238	nan	nan	27.810	0.258
10.73.137.109	apa_2_afe_0_ch_3.root	2	0	3	3	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1834	Jul-31-2024_1841	Good	0.019	0.219	720	28.907	0.039	0.03917	0.707	Good	-0.042	0.464	Only polyfit	1454	126	nan	nan	27.346	0.141
10.73.137.109	apa_2_afe_0_ch_4.root	2	0	4	4	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1841	Jul-31-2024_1848	Good	0.016	0.426	720	28.909	0.037	0.03907	0.782	Good	-0.047	0.508	Only polyfit	112	40	nan	nan	28.789	0.057
10.73.137.109	apa_2_afe_0_ch_5.root	2	0	5	5	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1848	Jul-31-2024_1855	Good	0.014	0.256	720	28.911	0.046	0.03913	0.739	Good	-0.041	0.333	Only polyfit	1490	355	nan	nan	27.309	0.384
10.73.137.109	apa_2_afe_0_ch_6.root	2	0	6	6	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1855	Jul-31-2024_1902	Good	0.017	0.134	720	28.895	0.040	0.03901	0.805	Good	-0.044	0.351	Only polyfit	405	35	nan	nan	28.461	0.055
10.73.137.109	apa_2_afe_0_ch_7.root	2	0	7	7	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1903	Jul-31-2024_1910	Good	0.015	0.268	720	28.916	0.041	0.03917	0.711	Good	-0.042	0.218	Only polyfit	1497	154	nan	nan	27.307	0.171
10.73.137.109	apa_2_afe_1_ch_8.root	2	1	8	10	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1910	Jul-31-2024_1917	BAD(dead channel or wrong bias range)	0.018	0.022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_9.root	2	1	9	11	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_10.root	2	1	10	12	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Jul-31-2024_1917	Jul-31-2024_1924	Good	0.016	0.056	720	28.030	0.038	0.03938	-0.321	Good	-0.045	0.059	Only polyfit	467	52	nan	nan	27.528	0.068
10.73.137.109	apa_2_afe_1_ch_11.root	2	1	11	13	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.109	apa_2_afe_1_ch_12.root	2	1	12	14	FBK	Jul-31-2024-run00	Jul-31-2024_1813	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
