IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1209	Apr-22-2024_1213	Good	-0.048	0.750	1100	43.366	0.055	0.03906	0.402	Good	-0.145	0.797	Only polyfit	1447	135	nan	nan	41.811	0.155
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1213	Apr-22-2024_1216	Good	-0.045	0.900	1120	44.145	0.053	0.03903	0.432	Good	-0.137	1.069	Only polyfit	2166	280	nan	nan	41.818	0.305
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1217	Apr-22-2024_1220	Good	-0.045	0.766	1090	42.953	0.076	0.03889	0.559	Good	-0.149	0.626	Only polyfit	1056	103	nan	nan	41.819	0.135
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1220	Apr-22-2024_1224	Good	-0.046	0.818	1120	44.139	0.045	0.03901	0.449	Good	-0.140	1.104	Only polyfit	2132	226	nan	nan	41.849	0.247
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1224	Apr-22-2024_1228	Good	-0.048	0.652	1100	43.363	0.053	0.03900	0.460	Good	-0.150	0.734	Only polyfit	1347	84	nan	nan	41.916	0.105
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1228	Apr-22-2024_1232	Good	-0.044	0.781	1110	43.753	0.064	0.03903	0.434	Good	-0.145	1.859	Only polyfit	1727	261	nan	nan	41.897	0.288
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1232	Apr-22-2024_1235	Good	-0.048	0.761	1090	42.968	0.062	0.03898	0.484	Good	-0.148	0.599	Only polyfit	1007	73	nan	nan	41.887	0.100
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1235	Apr-22-2024_1239	Good	-0.048	0.765	1110	43.744	0.059	0.03893	0.532	Good	-0.142	1.636	Only polyfit	1767	179	nan	nan	41.845	0.202
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1239	Apr-22-2024_1243	Good	-0.046	1.230	1110	43.599	0.050	0.03900	0.305	Good	-0.146	1.136	Only polyfit	1656	146	nan	nan	41.820	0.164
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1243	Apr-22-2024_1246	Good	-0.048	0.709	1010	39.687	0.111	0.03887	0.428	Good	-0.151	0.718	Only polyfit	648	53	nan	nan	38.991	0.124
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1246	Apr-22-2024_1250	Good	-0.047	0.644	1110	43.595	0.053	0.03900	0.307	Good	-0.154	0.793	Only polyfit	1523	154	nan	nan	41.959	0.174
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1250	Apr-22-2024_1254	Good	-0.052	0.657	1120	43.990	0.049	0.03902	0.290	Good	-0.150	0.922	Only polyfit	1688	125	nan	nan	42.177	0.143
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1254	Apr-22-2024_1258	Good	-0.049	0.634	1110	43.606	0.046	0.03904	0.267	Good	-0.149	0.727	Only polyfit	1506	182	nan	nan	41.987	0.201
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1258	Apr-22-2024_1302	Good	-0.046	1.031	1120	43.990	0.051	0.03901	0.303	Good	-0.146	0.969	Only polyfit	1682	100	nan	nan	42.183	0.119
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1302	Apr-22-2024_1305	Good	-0.046	0.642	1120	43.996	0.051	0.03904	0.276	Good	-0.140	1.013	Only polyfit	1829	168	nan	nan	42.031	0.188
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1305	Apr-22-2024_1309	Good	-0.047	0.523	1090	43.545	0.046	0.03895	1.088	Good	-0.147	0.716	Only polyfit	1553	237	nan	nan	41.876	0.259
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1309	Apr-22-2024_1313	Good	-0.050	0.492	1090	43.555	0.074	0.03909	0.945	Good	-0.147	0.434	Only polyfit	1532	138	nan	nan	41.909	0.166
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1313	Apr-22-2024_1317	Good	-0.050	0.965	1050	42.016	0.074	0.03921	0.847	Good	-0.158	0.936	Only polyfit	591	42	nan	nan	41.381	0.087
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1317	Apr-22-2024_1320	Good	-0.046	0.603	1100	43.921	0.055	0.03889	1.137	Good	-0.146	0.639	Only polyfit	1855	205	nan	nan	41.928	0.227
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1320	Apr-22-2024_1324	Good	-0.054	0.452	1090	43.543	0.051	0.03897	1.061	Good	-0.149	0.342	Only polyfit	1517	156	nan	nan	41.913	0.175
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1324	Apr-22-2024_1328	Good	-0.047	0.472	1090	43.552	0.065	0.03907	0.965	Good	-0.147	0.489	Only polyfit	1226	149	nan	nan	42.234	0.173
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1328	Apr-22-2024_1332	Good	-0.047	0.366	1090	43.556	0.047	0.03908	0.958	Good	-0.147	0.354	Only polyfit	1505	114	nan	nan	41.939	0.132
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1332	Apr-22-2024_1335	Good	-0.047	0.720	1090	43.551	0.053	0.03911	0.920	Good	-0.149	0.679	Only polyfit	1487	110	nan	nan	41.954	0.130
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1335	Apr-22-2024_1339	Good	-0.049	0.352	1120	43.178	0.037	0.03892	-0.410	Good	-0.149	0.354	Only polyfit	1328	126	nan	nan	41.751	0.140
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1339	Apr-22-2024_1343	Good	-0.049	0.466	1120	43.183	0.042	0.03896	-0.453	Good	-0.147	0.463	Only polyfit	1427	173	nan	nan	41.650	0.191
