IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1158	Apr-20-2024_1202	Good	-0.046	0.732	1090	42.959	0.066	0.03891	0.543	Good	-0.152	0.594	Only polyfit	990	79	nan	nan	41.895	0.108
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1202	Apr-20-2024_1206	Good	-0.048	0.863	1120	44.143	0.050	0.03900	0.460	Good	-0.137	1.335	Only polyfit	2139	183	nan	nan	41.845	0.203
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1206	Apr-20-2024_1210	Good	-0.048	0.920	1090	42.962	0.065	0.03893	0.526	Good	-0.148	0.530	Only polyfit	1024	114	nan	nan	41.862	0.138
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1210	Apr-20-2024_1213	Good	-0.046	0.663	1110	43.747	0.059	0.03898	0.475	Good	-0.142	1.067	Only polyfit	1762	178	nan	nan	41.854	0.201
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1214	Apr-20-2024_1217	Good	-0.050	0.865	1100	43.362	0.064	0.03900	0.458	Good	-0.148	0.758	Only polyfit	1401	106	nan	nan	41.857	0.130
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1217	Apr-20-2024_1221	Good	-0.043	0.663	1110	43.742	0.052	0.03896	0.495	Good	-0.143	1.343	Only polyfit	1727	175	nan	nan	41.887	0.195
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1221	Apr-20-2024_1225	Good	-0.046	0.606	1090	42.975	0.056	0.03902	0.444	Good	-0.148	0.643	Only polyfit	1037	112	nan	nan	41.861	0.132
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1225	Apr-20-2024_1229	Good	-0.046	0.891	1120	44.135	0.056	0.03901	0.447	Good	-0.139	1.555	Only polyfit	2125	210	nan	nan	41.851	0.233
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1229	Apr-20-2024_1232	Good	-0.049	0.813	1100	43.213	0.051	0.03903	0.285	Good	-0.152	0.841	Only polyfit	1278	163	nan	nan	41.840	0.182
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Apr-20-2024-run00	Apr-20-2024_1158	Apr-20-2024_1232	Apr-20-2024_1236	Good	-0.044	0.673	1010	39.677	0.101	0.03884	0.446	Good	-0.152	0.662	Only polyfit	632	32	nan	nan	38.999	0.107
