IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0938	May-02-2024_0942	Good	-0.001	0.158	720	28.639	0.036	0.03936	0.300	Good	-0.101	0.167	Only polyfit	1177	99	nan	nan	27.375	0.113
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0942	May-02-2024_0946	Good	-0.004	0.434	770	30.585	0.036	0.03919	0.410	Good	-0.088	0.369	Only polyfit	2975	288	nan	nan	27.388	0.311
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0946	May-02-2024_0949	Good	-0.002	0.167	720	28.646	0.042	0.03938	0.290	Good	-0.100	0.167	Only polyfit	1077	122	nan	nan	27.489	0.137
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0950	May-02-2024_0953	Good	-0.002	0.371	770	30.598	0.032	0.03927	0.361	Good	-0.084	0.412	Only polyfit	2913	384	nan	nan	27.467	0.413
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0953	May-02-2024_0957	Good	-0.004	0.391	770	30.595	0.034	0.03925	0.371	Good	-0.088	0.426	Only polyfit	2646	352	nan	nan	27.752	0.380
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_0957	May-02-2024_1001	Good	-0.004	0.408	740	29.429	0.029	0.03938	0.289	Good	-0.091	0.410	Only polyfit	1844	286	nan	nan	27.448	0.309
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1001	May-02-2024_1005	Good	-0.001	0.505	770	30.607	0.031	0.03938	0.288	Good	-0.085	0.428	Only polyfit	2741	309	nan	nan	27.662	0.333
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1005	May-02-2024_1008	Good	-0.001	0.228	720	28.640	0.039	0.03931	0.334	Good	-0.101	0.219	Only polyfit	1132	97	nan	nan	27.423	0.112
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1008	May-02-2024_1012	Good	-0.000	0.137	720	28.505	0.049	0.03897	0.444	Good	-0.105	0.151	Only polyfit	1271	81	nan	nan	27.139	0.099
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1012	May-02-2024_1016	Good	-0.004	0.156	720	28.502	0.043	0.03900	0.425	Good	-0.100	0.162	Only polyfit	988	88	nan	nan	27.441	0.104
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1016	May-02-2024_1019	Good	-0.007	0.140	720	28.496	0.034	0.03899	0.424	Good	-0.103	0.161	Only polyfit	1008	95	nan	nan	27.412	0.107
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1020	May-02-2024_1023	Good	-0.007	0.113	720	28.499	0.038	0.03894	0.464	Good	-0.102	0.118	Only polyfit	854	72	nan	nan	27.581	0.087
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1023	May-02-2024_1027	Good	-0.004	0.124	720	28.506	0.036	0.03904	0.396	Good	-0.108	0.146	Only polyfit	1041	179	nan	nan	27.388	0.195
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1027	May-02-2024_1031	Good	-0.005	0.153	720	28.500	0.044	0.03899	0.425	Good	-0.104	0.152	Only polyfit	1011	105	nan	nan	27.414	0.121
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1031	May-02-2024_1034	Good	0.001	0.113	720	28.497	0.047	0.03899	0.424	Good	-0.099	0.095	Only polyfit	909	47	nan	nan	27.520	0.070
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1034	May-02-2024_1038	Good	-0.002	0.162	720	28.497	0.037	0.03892	0.474	Good	-0.106	0.160	Only polyfit	1101	130	nan	nan	27.314	0.144
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1038	May-02-2024_1042	Good	-0.002	0.245	720	29.125	0.046	0.03940	0.757	Good	-0.103	0.236	Only polyfit	1729	167	nan	nan	27.267	0.185
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1042	May-02-2024_1045	Good	-0.008	0.340	720	29.108	0.046	0.03922	0.867	Good	-0.101	0.380	Only polyfit	1750	306	nan	nan	27.227	0.332
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1045	May-02-2024_1049	Good	-0.001	0.171	720	29.117	0.052	0.03933	0.802	Good	-0.102	0.224	Only polyfit	1473	446	nan	nan	27.534	0.482
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1049	May-02-2024_1053	Good	-0.003	0.231	720	29.100	0.049	0.03921	0.869	Good	-0.108	0.232	Only polyfit	1368	166	nan	nan	27.629	0.185
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1053	May-02-2024_1056	Good	-0.002	0.178	720	29.123	0.058	0.03934	0.798	Good	-0.109	0.223	Only polyfit	1418	227	nan	nan	27.600	0.251
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1056	May-02-2024_1100	Good	-0.005	0.207	720	29.119	0.045	0.03934	0.794	Good	-0.100	0.200	Only polyfit	1660	459	nan	nan	27.335	0.495
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1100	May-02-2024_1104	Good	-0.003	0.173	720	29.116	0.049	0.03928	0.831	Good	-0.104	0.196	Only polyfit	1310	139	nan	nan	27.708	0.157
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1104	May-02-2024_1107	Good	-0.004	0.199	720	29.120	0.048	0.03934	0.799	Good	-0.100	0.174	Only polyfit	1626	247	nan	nan	27.373	0.270
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1107	May-02-2024_1111	Good	-0.001	0.719	1110	43.295	0.042	0.03922	-0.245	Good	-0.106	0.730	Only polyfit	1493	137	nan	nan	41.691	0.153
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1111	May-02-2024_1115	Good	-0.000	0.555	1120	43.675	0.036	0.03912	-0.138	Good	-0.103	0.610	Only polyfit	1414	142	nan	nan	42.155	0.156
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1115	May-02-2024_1119	Good	-0.002	0.472	1120	43.682	0.052	0.03914	-0.152	Good	-0.106	0.443	Only polyfit	1040	97	nan	nan	42.564	0.117
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1119	May-02-2024_1123	Good	-0.003	0.561	1120	43.685	0.049	0.03922	-0.239	Good	-0.103	0.552	Only polyfit	1387	139	nan	nan	42.195	0.157
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1123	May-02-2024_1126	Good	-0.003	0.486	1120	43.691	0.052	0.03918	-0.192	Good	-0.108	0.630	Only polyfit	1491	130	nan	nan	42.089	0.149
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1127	May-02-2024_1130	Good	-0.003	0.566	1120	43.685	0.050	0.03917	-0.182	Good	-0.104	0.661	Only polyfit	1665	175	nan	nan	41.896	0.195
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1130	May-02-2024_1134	Good	-0.001	0.430	1120	43.683	0.048	0.03915	-0.161	Good	-0.101	0.422	Only polyfit	1375	109	nan	nan	42.206	0.127
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1134	May-02-2024_1138	Good	-0.004	0.271	1120	43.686	0.043	0.03919	-0.210	Good	-0.107	0.304	Only polyfit	957	115	nan	nan	42.659	0.131
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1138	May-02-2024_1142	Good	-0.003	0.471	1120	44.020	0.035	0.03920	0.117	Good	-0.098	0.609	Only polyfit	1813	238	nan	nan	42.072	0.258
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1142	May-02-2024_1146	Good	-0.003	0.447	1120	44.037	0.038	0.03926	0.066	Good	-0.109	0.427	Only polyfit	1168	106	nan	nan	42.782	0.120
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1146	May-02-2024_1149	Good	-0.004	0.571	1120	44.029	0.042	0.03925	0.069	Good	-0.107	0.559	Only polyfit	1632	145	nan	nan	42.275	0.161
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1149	May-02-2024_1153	Good	-0.001	0.353	1120	44.025	0.038	0.03917	0.149	Good	-0.109	0.300	Only polyfit	1140	183	nan	nan	42.799	0.200
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1153	May-02-2024_1157	Good	-0.006	0.414	1120	44.024	0.043	0.03919	0.126	Good	-0.109	0.451	Only polyfit	1162	81	nan	nan	42.775	0.097
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1157	May-02-2024_1201	Good	-0.008	0.449	1120	44.024	0.047	0.03916	0.161	Good	-0.107	0.388	Only polyfit	1228	103	nan	nan	42.705	0.121
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1201	May-02-2024_1205	Good	-0.004	0.541	1120	44.040	0.041	0.03924	0.090	Good	-0.108	0.483	Only polyfit	1133	100	nan	nan	42.823	0.115
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	May-02-2024-run00	May-02-2024_0938	May-02-2024_1205	May-02-2024_1208	Good	-0.007	0.459	1120	44.026	0.038	0.03918	0.145	Good	-0.105	0.427	Only polyfit	1239	82	nan	nan	42.695	0.097
