IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1937	Jul-29-2024_1941	Good	-0.036	0.739	1100	43.382	0.048	0.03904	0.434	Good	-0.135	0.716	Only polyfit	1383	116	nan	nan	41.896	0.134
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1941	Jul-29-2024_1945	Good	-0.047	0.701	1110	43.767	0.051	0.03904	0.432	Good	-0.136	0.754	Only polyfit	1773	203	nan	nan	41.862	0.224
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1945	Jul-29-2024_1949	Good	-0.048	0.890	1110	43.773	0.054	0.03903	0.447	Good	-0.140	0.877	Only polyfit	1770	174	nan	nan	41.871	0.195
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1949	Jul-29-2024_1953	Good	-0.045	0.646	1110	43.769	0.050	0.03900	0.484	Good	-0.140	0.795	Only polyfit	1805	185	nan	nan	41.830	0.205
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1953	Jul-29-2024_1956	Good	-0.046	0.823	1110	43.779	0.047	0.03900	0.484	Good	-0.145	0.758	Only polyfit	1717	271	nan	nan	41.934	0.295
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_1956	Jul-29-2024_2000	Good	-0.041	0.660	1110	43.758	0.057	0.03895	0.520	Good	-0.141	0.764	Only polyfit	1730	149	nan	nan	41.899	0.170
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2000	Jul-29-2024_2004	Good	-0.044	0.720	1110	43.763	0.046	0.03901	0.463	Good	-0.140	0.867	Only polyfit	1737	188	nan	nan	41.897	0.207
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2004	Jul-29-2024_2008	Good	-0.045	0.679	1110	43.762	0.054	0.03898	0.496	Good	-0.138	0.728	Only polyfit	1767	151	nan	nan	41.864	0.171
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2008	Jul-29-2024_2011	Good	-0.048	0.646	1100	43.223	0.059	0.03900	0.320	Good	-0.146	0.606	Only polyfit	1355	108	nan	nan	41.767	0.130
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2011	Jul-29-2024_2015	Good	-0.044	0.961	1010	39.692	0.107	0.03880	0.500	Good	-0.132	0.997	Only polyfit	889	64	nan	nan	38.736	0.128
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2015	Jul-29-2024_2019	Good	-0.050	0.797	1110	43.619	0.046	0.03905	0.268	Good	-0.146	0.863	Only polyfit	1568	212	nan	nan	41.934	0.232
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2019	Jul-29-2024_2023	Good	-0.048	0.684	1120	44.003	0.052	0.03903	0.290	Good	-0.144	0.769	Only polyfit	1737	227	nan	nan	42.136	0.249
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2023	Jul-29-2024_2026	Good	-0.044	0.685	1110	43.602	0.048	0.03894	0.383	Good	-0.144	0.652	Only polyfit	1537	183	nan	nan	41.950	0.202
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2026	Jul-29-2024_2030	Good	-0.046	0.667	1110	43.609	0.057	0.03896	0.365	Good	-0.151	0.579	Only polyfit	1331	131	nan	nan	42.179	0.152
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2030	Jul-29-2024_2034	Good	-0.045	0.842	1120	44.003	0.041	0.03899	0.331	Good	-0.137	0.757	Only polyfit	1897	279	nan	nan	41.965	0.303
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2034	Jul-29-2024_2038	Good	-0.047	0.921	1090	43.554	0.054	0.03895	1.098	Good	-0.146	0.659	Only polyfit	1569	177	nan	nan	41.869	0.198
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2038	Jul-29-2024_2041	Good	-0.046	0.637	1090	43.559	0.076	0.03904	1.007	Good	-0.146	0.586	Only polyfit	1580	209	nan	nan	41.861	0.237
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2041	Jul-29-2024_2045	Good	-0.046	0.742	1030	41.234	0.085	0.03919	0.872	Good	-0.142	0.709	Only polyfit	426	15	nan	nan	40.776	0.086
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2045	Jul-29-2024_2049	Good	-0.049	0.697	1100	43.940	0.071	0.03893	1.116	Good	-0.140	0.732	Only polyfit	1961	242	nan	nan	41.832	0.269
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2049	Jul-29-2024_2052	Good	-0.045	0.511	1090	43.559	0.057	0.03904	1.004	Good	-0.148	0.454	Only polyfit	1557	145	nan	nan	41.886	0.166
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2053	Jul-29-2024_2056	Good	-0.044	0.609	1090	43.555	0.042	0.03907	0.972	Good	-0.144	0.686	Only polyfit	1275	192	nan	nan	42.185	0.211
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2056	Jul-29-2024_2100	Good	-0.043	0.441	1090	43.558	0.049	0.03904	1.005	Good	-0.145	0.437	Only polyfit	1542	151	nan	nan	41.901	0.169
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2100	Jul-29-2024_2104	Good	-0.046	0.642	1080	43.179	0.050	0.03907	0.984	Good	-0.149	0.537	Only polyfit	1158	95	nan	nan	41.935	0.114
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2104	Jul-29-2024_2107	Good	-0.044	0.372	1120	43.192	0.057	0.03889	-0.366	Good	-0.143	0.431	Only polyfit	1418	183	nan	nan	41.668	0.205
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2108	Jul-29-2024_2111	Good	-0.047	0.492	1120	43.205	0.054	0.03895	-0.418	Good	-0.142	0.566	Only polyfit	1491	226	nan	nan	41.603	0.249
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2111	Jul-29-2024_2115	Good	-0.047	0.437	1120	43.202	0.042	0.03892	-0.393	Good	-0.147	0.493	Only polyfit	1371	160	nan	nan	41.729	0.177
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2115	Jul-29-2024_2119	Good	-0.056	0.693	1070	41.264	0.069	0.03895	-0.414	Good	-0.136	0.707	Only polyfit	669	84	nan	nan	40.545	0.114
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2119	Jul-29-2024_2123	Good	-0.048	0.433	1120	43.216	0.049	0.03902	-0.488	Good	-0.154	0.431	Only polyfit	1491	177	nan	nan	41.614	0.196
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2123	Jul-29-2024_2126	Good	-0.045	0.349	1120	43.203	0.052	0.03890	-0.363	Good	-0.150	0.327	Only polyfit	973	92	nan	nan	42.158	0.112
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2126	Jul-29-2024_2130	Good	-0.046	0.371	1120	43.198	0.052	0.03891	-0.386	Good	-0.142	0.421	Only polyfit	1519	139	nan	nan	41.566	0.158
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2130	Jul-29-2024_2134	Good	-0.045	0.308	1120	43.220	0.044	0.03902	-0.484	Good	-0.153	0.377	Only polyfit	1015	84	nan	nan	42.130	0.101
10.73.137.112	apa_4_afe_4_ch_32.root	4	4	32	40	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2134	Jul-29-2024_2138	Good	-0.047	0.264	1120	43.953	0.051	0.03913	0.124	Good	-0.149	0.271	Only polyfit	1230	126	nan	nan	42.631	0.145
10.73.137.112	apa_4_afe_4_ch_34.root	4	4	34	42	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2138	Jul-29-2024_2142	Good	-0.045	0.215	1120	43.939	0.046	0.03909	0.160	Good	-0.147	0.287	Only polyfit	1304	232	nan	nan	42.538	0.254
10.73.137.112	apa_4_afe_4_ch_37.root	4	4	37	45	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2142	Jul-29-2024_2145	Good	-0.047	0.824	1120	43.943	0.052	0.03910	0.149	Good	-0.133	0.670	Only polyfit	2068	322	nan	nan	41.721	0.350
10.73.137.112	apa_4_afe_4_ch_39.root	4	4	39	47	HPK	Jul-29-2024-run00	Jul-29-2024_1937	Jul-29-2024_2145	Jul-29-2024_2149	Good	-0.048	0.720	1120	43.944	0.057	0.03909	0.161	Good	-0.134	0.688	Only polyfit	2053	228	nan	nan	41.739	0.252
