IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.111	apa_3_afe_0_ch_0.root	3	0	0	0	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1930	Apr-22-2024_1933	Good	-0.006	0.349	720	28.707	0.039	0.03920	0.481	Good	-0.101	0.349	Only polyfit	1181	129	nan	nan	27.439	0.144
10.73.137.111	apa_3_afe_0_ch_1.root	3	0	1	1	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1933	Apr-22-2024_1937	Good	-0.003	0.504	750	29.873	0.034	0.03919	0.479	Good	-0.096	0.570	Only polyfit	1984	360	nan	nan	27.741	0.388
10.73.137.111	apa_3_afe_0_ch_2.root	3	0	2	2	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1937	Apr-22-2024_1941	Good	-0.002	0.415	720	28.687	0.047	0.03917	0.482	Good	-0.106	0.407	Only polyfit	1106	97	nan	nan	27.499	0.114
10.73.137.111	apa_3_afe_0_ch_3.root	3	0	3	3	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1941	Apr-22-2024_1945	Good	-0.002	0.424	750	29.883	0.032	0.03925	0.447	Good	-0.094	0.515	Only polyfit	2124	336	nan	nan	27.600	0.362
10.73.137.111	apa_3_afe_0_ch_4.root	3	0	4	4	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1945	Apr-22-2024_1948	Good	-0.003	0.481	760	30.281	0.034	0.03930	0.413	Good	-0.094	0.573	Only polyfit	2441	643	nan	nan	27.659	0.691
10.73.137.111	apa_3_afe_0_ch_5.root	3	0	5	5	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1948	Apr-22-2024_1952	Good	-0.001	0.442	720	28.691	0.047	0.03921	0.462	Good	-0.102	0.407	Only polyfit	1144	146	nan	nan	27.461	0.164
10.73.137.111	apa_3_afe_0_ch_6.root	3	0	6	6	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1952	Apr-22-2024_1956	Good	-0.004	0.419	750	29.873	0.044	0.03921	0.465	Good	-0.095	0.542	Only polyfit	2141	379	nan	nan	27.573	0.409
10.73.137.111	apa_3_afe_0_ch_7.root	3	0	7	7	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_1956	Apr-22-2024_2000	Good	-0.003	0.411	720	28.694	0.038	0.03921	0.459	Good	-0.105	0.433	Only polyfit	1115	150	nan	nan	27.496	0.166
10.73.137.111	apa_3_afe_1_ch_8.root	3	1	8	10	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2000	Apr-22-2024_2003	Good	-0.001	0.186	720	28.567	0.044	0.03883	0.606	Good	-0.107	0.214	Only polyfit	1110	125	nan	nan	27.374	0.141
10.73.137.111	apa_3_afe_1_ch_9.root	3	1	9	11	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2003	Apr-22-2024_2007	Good	-0.003	0.426	720	28.577	0.041	0.03895	0.532	Good	-0.105	0.424	Only polyfit	961	75	nan	nan	27.545	0.090
10.73.137.111	apa_3_afe_1_ch_10.root	3	1	10	12	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2007	Apr-22-2024_2011	Good	-0.002	0.267	720	28.568	0.044	0.03888	0.578	Good	-0.109	0.246	Only polyfit	990	75	nan	nan	27.504	0.092
10.73.137.111	apa_3_afe_1_ch_11.root	3	1	11	13	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2011	Apr-22-2024_2014	Good	-0.004	0.267	720	28.579	0.036	0.03899	0.505	Good	-0.103	0.275	Only polyfit	868	78	nan	nan	27.646	0.091
10.73.137.111	apa_3_afe_1_ch_12.root	3	1	12	14	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2014	Apr-22-2024_2018	Good	-0.002	0.227	720	28.573	0.050	0.03888	0.582	Good	-0.113	0.237	Only polyfit	966	83	nan	nan	27.535	0.102
10.73.137.111	apa_3_afe_1_ch_13.root	3	1	13	15	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2018	Apr-22-2024_2022	Good	-0.004	0.384	720	28.572	0.036	0.03889	0.573	Good	-0.105	0.360	Only polyfit	1066	106	nan	nan	27.427	0.120
10.73.137.111	apa_3_afe_1_ch_14.root	3	1	14	16	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2022	Apr-22-2024_2025	Good	0.001	0.179	720	28.587	0.041	0.03904	0.479	Good	-0.102	0.172	Only polyfit	833	57	nan	nan	27.692	0.074
10.73.137.111	apa_3_afe_1_ch_15.root	3	1	15	17	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2025	Apr-22-2024_2029	Good	-0.003	0.453	720	28.580	0.041	0.03896	0.529	Good	-0.107	0.494	Only polyfit	1159	122	nan	nan	27.336	0.137
10.73.137.111	apa_3_afe_2_ch_16.root	3	2	16	20	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2029	Apr-22-2024_2033	Good	-0.003	0.523	720	29.185	0.057	0.03925	0.926	Good	-0.102	0.529	Only polyfit	1815	241	nan	nan	27.234	0.265
10.73.137.111	apa_3_afe_2_ch_17.root	3	2	17	21	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2033	Apr-22-2024_2037	Good	0.000	0.566	710	28.795	0.058	0.03927	0.915	Good	-0.108	0.626	Only polyfit	1421	166	nan	nan	27.269	0.187
10.73.137.111	apa_3_afe_2_ch_18.root	3	2	18	22	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2037	Apr-22-2024_2040	Good	-0.009	0.415	710	28.787	0.053	0.03926	0.912	Good	-0.105	0.426	Only polyfit	1390	128	nan	nan	27.294	0.147
10.73.137.111	apa_3_afe_2_ch_19.root	3	2	19	23	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2040	Apr-22-2024_2044	Good	-0.002	0.507	720	29.182	0.042	0.03923	0.934	Good	-0.106	0.511	Only polyfit	1455	170	nan	nan	27.618	0.187
10.73.137.111	apa_3_afe_2_ch_20.root	3	2	20	24	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2044	Apr-22-2024_2048	Good	-0.005	0.400	720	29.174	0.057	0.03922	0.933	Good	-0.109	0.355	Only polyfit	1452	175	nan	nan	27.613	0.197
10.73.137.111	apa_3_afe_2_ch_21.root	3	2	21	25	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2048	Apr-22-2024_2051	Good	0.000	0.438	710	28.787	0.050	0.03918	0.969	Good	-0.105	0.392	Only polyfit	1425	102	nan	nan	27.256	0.121
10.73.137.111	apa_3_afe_2_ch_22.root	3	2	22	26	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2051	Apr-22-2024_2055	Good	-0.002	0.313	720	29.170	0.041	0.03919	0.952	Good	-0.106	0.339	Only polyfit	1423	147	nan	nan	27.641	0.163
10.73.137.111	apa_3_afe_2_ch_23.root	3	2	23	27	FBK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2055	Apr-22-2024_2059	Good	-0.008	0.407	720	29.189	0.045	0.03925	0.928	Good	-0.100	0.425	Only polyfit	1795	220	nan	nan	27.261	0.240
10.73.137.111	apa_3_afe_3_ch_24.root	3	3	24	30	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2059	Apr-22-2024_2102	Good	-0.006	0.679	1090	42.578	0.052	0.03923	-0.179	Good	-0.104	0.712	Only polyfit	864	58	nan	nan	41.649	0.081
10.73.137.111	apa_3_afe_3_ch_25.root	3	3	25	31	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2102	Apr-22-2024_2106	Good	-0.005	0.705	1110	43.344	0.066	0.03906	-0.015	Good	-0.107	0.706	Only polyfit	1046	62	nan	nan	42.220	0.094
10.73.137.111	apa_3_afe_3_ch_26.root	3	3	26	32	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2106	Apr-22-2024_2110	Good	-0.003	1.068	1120	43.745	0.047	0.03917	-0.122	Good	-0.108	1.057	Only polyfit	1102	60	nan	nan	42.561	0.080
10.73.137.111	apa_3_afe_3_ch_27.root	3	3	27	33	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2110	Apr-22-2024_2114	Good	-0.005	0.708	1110	43.345	0.060	0.03917	-0.132	Good	-0.114	0.648	Only polyfit	1005	79	nan	nan	42.265	0.104
10.73.137.111	apa_3_afe_3_ch_28.root	3	3	28	34	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2114	Apr-22-2024_2118	Good	-0.006	0.709	1110	43.354	0.043	0.03913	-0.081	Good	-0.111	0.699	Only polyfit	1096	122	nan	nan	42.176	0.138
10.73.137.111	apa_3_afe_3_ch_29.root	3	3	29	35	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2118	Apr-22-2024_2121	Good	-0.003	0.650	1100	42.957	0.047	0.03911	-0.066	Good	-0.107	0.697	Only polyfit	928	107	nan	nan	41.960	0.124
10.73.137.111	apa_3_afe_3_ch_30.root	3	3	30	36	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2121	Apr-22-2024_2125	Good	-0.007	0.698	1120	43.742	0.035	0.03909	-0.038	Good	-0.102	0.747	Only polyfit	1401	164	nan	nan	42.237	0.180
10.73.137.111	apa_3_afe_3_ch_31.root	3	3	31	37	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2125	Apr-22-2024_2129	Good	-0.006	0.540	1120	43.747	0.046	0.03919	-0.151	Good	-0.106	0.562	Only polyfit	1015	58	nan	nan	42.656	0.078
10.73.137.111	apa_3_afe_4_ch_32.root	3	4	32	40	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2129	Apr-22-2024_2133	Good	-0.009	0.733	1110	43.672	0.050	0.03914	0.223	Good	-0.110	0.820	Only polyfit	1472	175	nan	nan	42.090	0.194
10.73.137.111	apa_3_afe_4_ch_33.root	3	4	33	41	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2133	Apr-22-2024_2137	Good	-0.001	0.828	1120	44.071	0.054	0.03919	0.181	Good	-0.109	0.720	Only polyfit	1188	139	nan	nan	42.795	0.158
10.73.137.111	apa_3_afe_4_ch_34.root	3	4	34	42	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2137	Apr-22-2024_2140	Good	-0.003	0.757	1110	43.668	0.052	0.03912	0.241	Good	-0.113	0.753	Only polyfit	1274	99	nan	nan	42.298	0.118
10.73.137.111	apa_3_afe_4_ch_35.root	3	4	35	43	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2140	Apr-22-2024_2144	Good	-0.004	0.605	1120	44.078	0.037	0.03925	0.120	Good	-0.114	0.661	Only polyfit	1124	109	nan	nan	42.870	0.123
10.73.137.111	apa_3_afe_4_ch_36.root	3	4	36	44	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2144	Apr-22-2024_2148	Good	-0.006	0.618	1110	43.672	0.051	0.03917	0.192	Good	-0.111	0.583	Only polyfit	786	95	nan	nan	42.827	0.114
10.73.137.111	apa_3_afe_4_ch_37.root	3	4	37	45	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2148	Apr-22-2024_2152	Good	-0.004	0.979	1120	44.068	0.042	0.03919	0.176	Good	-0.107	0.933	Only polyfit	1240	88	nan	nan	42.736	0.103
10.73.137.111	apa_3_afe_4_ch_38.root	3	4	38	46	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2152	Apr-22-2024_2156	Good	-0.003	0.719	1110	43.677	0.037	0.03915	0.219	Good	-0.109	0.642	Only polyfit	822	72	nan	nan	42.794	0.086
10.73.137.111	apa_3_afe_4_ch_39.root	3	4	39	47	HPK	Apr-22-2024-run01	Apr-22-2024_1930	Apr-22-2024_2156	Apr-22-2024_2159	Good	-0.005	0.938	1120	44.078	0.048	0.03922	0.155	Good	-0.109	0.906	Only polyfit	1216	141	nan	nan	42.772	0.158
