IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2306	May-09-2024_2309	Good	-0.044	0.681	1100	43.369	0.069	0.03898	0.490	Good	-0.148	0.589	Only polyfit	1384	97	nan	nan	41.882	0.125
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2309	May-09-2024_2313	Good	-0.045	0.684	1110	43.772	0.043	0.03906	0.417	Good	-0.139	0.696	Only polyfit	1799	148	nan	nan	41.839	0.164
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2313	May-09-2024_2317	Good	-0.043	0.771	1110	43.750	0.059	0.03895	0.514	Good	-0.146	0.793	Only polyfit	1704	189	nan	nan	41.919	0.212
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2317	May-09-2024_2321	Good	-0.046	0.670	1110	43.743	0.054	0.03889	0.570	Good	-0.139	0.610	Only polyfit	1741	151	nan	nan	41.872	0.171
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2321	May-09-2024_2325	Good	-0.050	0.636	1110	43.766	0.060	0.03901	0.460	Good	-0.149	0.748	Only polyfit	1657	189	nan	nan	41.986	0.212
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2325	May-09-2024_2328	Good	-0.043	0.776	1110	43.761	0.049	0.03907	0.398	Good	-0.143	0.732	Only polyfit	1709	114	nan	nan	41.924	0.132
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2328	May-09-2024_2332	Good	-0.045	0.722	1110	43.759	0.042	0.03901	0.458	Good	-0.143	0.721	Only polyfit	1722	153	nan	nan	41.909	0.170
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2332	May-09-2024_2336	Good	-0.043	0.618	1110	43.765	0.062	0.03906	0.407	Good	-0.142	0.677	Only polyfit	1752	153	nan	nan	41.882	0.176
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2336	May-09-2024_2340	Good	-0.050	0.734	1110	43.602	0.041	0.03899	0.326	Good	-0.145	0.882	Only polyfit	1658	215	nan	nan	41.821	0.235
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2340	May-09-2024_2343	Good	-0.050	0.730	1010	39.687	0.119	0.03877	0.525	Good	-0.156	0.712	Only polyfit	639	38	nan	nan	39.001	0.126
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2343	May-09-2024_2347	Good	-0.046	0.726	1110	43.604	0.051	0.03900	0.312	Good	-0.150	0.711	Only polyfit	1521	172	nan	nan	41.970	0.191
10.73.137.112	apa_4_afe_1_ch_11.root	4	1	11	13	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2347	May-09-2024_2351	Good	-0.048	0.759	1120	43.992	0.044	0.03897	0.346	Good	-0.143	0.687	Only polyfit	1691	273	nan	nan	42.174	0.297
10.73.137.112	apa_4_afe_1_ch_12.root	4	1	12	14	HPK	May-09-2024-run00	May-09-2024_2305	Missing_file	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
10.73.137.112	apa_4_afe_1_ch_13.root	4	1	13	15	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2351	May-09-2024_2355	Good	-0.047	0.753	1120	44.003	0.050	0.03905	0.270	Good	-0.142	0.746	Only polyfit	1893	228	nan	nan	41.968	0.250
10.73.137.112	apa_4_afe_1_ch_14.root	4	1	14	16	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2355	May-09-2024_2358	Good	-0.049	0.764	1120	44.004	0.046	0.03910	0.210	Good	-0.145	0.848	Only polyfit	1720	145	nan	nan	42.156	0.163
10.73.137.112	apa_4_afe_1_ch_15.root	4	1	15	17	HPK	May-09-2024-run00	May-09-2024_2305	May-09-2024_2358	May-10-2024_0002	Good	-0.049	0.791	1120	44.015	0.050	0.03909	0.230	Good	-0.141	0.781	Only polyfit	1881	250	nan	nan	41.994	0.274
10.73.137.112	apa_4_afe_2_ch_16.root	4	2	16	20	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0002	May-10-2024_0006	Good	-0.045	0.593	1090	43.559	0.052	0.03907	0.969	Good	-0.151	0.633	Only polyfit	1547	133	nan	nan	41.897	0.152
10.73.137.112	apa_4_afe_2_ch_17.root	4	2	17	21	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0006	May-10-2024_0010	Good	-0.048	0.486	1090	43.566	0.061	0.03911	0.938	Good	-0.146	0.499	Only polyfit	1507	112	nan	nan	41.947	0.135
10.73.137.112	apa_4_afe_2_ch_18.root	4	2	18	22	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0010	May-10-2024_0013	Good	-0.051	0.988	1050	42.001	0.065	0.03910	0.948	Good	-0.157	1.040	Only polyfit	717	43	nan	nan	41.231	0.080
10.73.137.112	apa_4_afe_2_ch_19.root	4	2	19	23	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0013	May-10-2024_0017	Good	-0.048	0.677	1100	43.932	0.049	0.03899	1.039	Good	-0.145	0.651	Only polyfit	1897	226	nan	nan	41.894	0.247
10.73.137.112	apa_4_afe_2_ch_20.root	4	2	20	24	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0017	May-10-2024_0021	Good	-0.048	0.403	1090	43.541	0.051	0.03896	1.080	Good	-0.153	0.387	Only polyfit	1464	114	nan	nan	41.968	0.133
10.73.137.112	apa_4_afe_2_ch_21.root	4	2	21	25	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0021	May-10-2024_0025	Good	-0.049	0.522	1090	43.556	0.053	0.03901	1.031	Good	-0.149	0.589	Only polyfit	1198	119	nan	nan	42.269	0.138
10.73.137.112	apa_4_afe_2_ch_22.root	4	2	22	26	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0025	May-10-2024_0028	Good	-0.048	0.376	1090	43.560	0.053	0.03911	0.931	Good	-0.150	0.388	Only polyfit	1479	163	nan	nan	41.972	0.183
10.73.137.112	apa_4_afe_2_ch_23.root	4	2	23	27	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0028	May-10-2024_0032	Good	-0.044	0.610	1090	43.545	0.064	0.03901	1.023	Good	-0.149	0.719	Only polyfit	1497	157	nan	nan	41.936	0.181
10.73.137.112	apa_4_afe_3_ch_24.root	4	3	24	30	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0032	May-10-2024_0036	Good	-0.046	0.372	1120	43.189	0.051	0.03890	-0.375	Good	-0.146	0.403	Only polyfit	1368	208	nan	nan	41.719	0.229
10.73.137.112	apa_4_afe_3_ch_25.root	4	3	25	31	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0036	May-10-2024_0040	Good	-0.044	0.585	1120	43.196	0.051	0.03895	-0.430	Good	-0.147	0.545	Only polyfit	1463	189	nan	nan	41.623	0.209
10.73.137.112	apa_4_afe_3_ch_26.root	4	3	26	32	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0040	May-10-2024_0043	Good	-0.046	0.425	1120	43.187	0.040	0.03891	-0.392	Good	-0.151	0.387	Only polyfit	1319	117	nan	nan	41.770	0.132
10.73.137.112	apa_4_afe_3_ch_27.root	4	3	27	33	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0044	May-10-2024_0047	Good	-0.047	1.087	1080	41.621	0.056	0.03885	-0.338	Good	-0.154	1.068	Only polyfit	866	70	nan	nan	40.691	0.094
10.73.137.112	apa_4_afe_3_ch_28.root	4	3	28	34	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0047	May-10-2024_0051	Good	-0.050	0.457	1120	43.190	0.040	0.03898	-0.468	Good	-0.155	0.428	Only polyfit	1458	115	nan	nan	41.623	0.130
10.73.137.112	apa_4_afe_3_ch_29.root	4	3	29	35	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0051	May-10-2024_0055	Good	-0.048	0.265	1120	43.200	0.056	0.03899	-0.466	Good	-0.151	0.305	Only polyfit	984	135	nan	nan	42.142	0.156
10.73.137.112	apa_4_afe_3_ch_30.root	4	3	30	36	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0055	May-10-2024_0059	Good	-0.046	0.292	1120	43.176	0.044	0.03884	-0.327	Good	-0.149	0.372	Only polyfit	1512	177	nan	nan	41.552	0.195
10.73.137.112	apa_4_afe_3_ch_31.root	4	3	31	37	HPK	May-09-2024-run00	May-09-2024_2305	May-10-2024_0059	May-10-2024_0102	Good	-0.049	0.310	1120	43.189	0.050	0.03890	-0.376	Good	-0.152	0.291	Only polyfit	1028	112	nan	nan	42.084	0.130
