IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1432	Apr-23-2024_1436	Good	-0.047	0.756	1100	43.422	0.061	0.03895	0.574	Good	-0.146	0.765	Only polyfit	1366	150	nan	nan	41.954	0.172
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1436	Apr-23-2024_1440	Good	-0.052	0.640	1110	43.818	0.051	0.03900	0.527	Good	-0.142	0.599	Only polyfit	1756	271	nan	nan	41.931	0.296
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1440	Apr-23-2024_1443	Good	-0.045	0.743	1100	43.417	0.058	0.03887	0.665	Good	-0.144	0.667	Only polyfit	1394	161	nan	nan	41.920	0.182
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1443	Apr-23-2024_1447	Good	-0.048	0.640	1110	43.834	0.053	0.03913	0.395	Good	-0.142	0.659	Only polyfit	1746	162	nan	nan	41.958	0.183
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1447	Apr-23-2024_1451	Good	-0.049	0.653	1110	43.812	0.063	0.03889	0.647	Good	-0.147	0.692	Only polyfit	1678	258	nan	nan	42.009	0.284
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1451	Apr-23-2024_1455	Good	-0.048	0.661	1100	43.429	0.074	0.03900	0.524	Good	-0.146	0.613	Only polyfit	1378	168	nan	nan	41.948	0.195
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1455	Apr-23-2024_1459	Good	-0.046	0.609	1100	43.422	0.058	0.03889	0.645	Good	-0.145	0.533	Only polyfit	1369	165	nan	nan	41.951	0.186
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1459	Apr-23-2024_1502	Good	-0.049	0.722	1110	43.820	0.065	0.03900	0.527	Good	-0.143	0.854	Only polyfit	1732	129	nan	nan	41.959	0.153
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1502	Apr-23-2024_1506	Good	-0.044	0.763	1110	43.660	0.063	0.03899	0.382	Good	-0.149	0.782	Only polyfit	1608	173	nan	nan	41.932	0.197
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1506	Apr-23-2024_1510	Good	-0.048	0.726	1010	39.752	0.096	0.03883	0.530	Good	-0.150	0.715	Only polyfit	690	30	nan	nan	39.011	0.101
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1510	Apr-23-2024_1513	Good	-0.050	0.678	1110	43.657	0.055	0.03895	0.425	Good	-0.154	0.713	Only polyfit	1572	166	nan	nan	41.967	0.187
