IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.105	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1432	Apr-23-2024_1436	Good	0.040	0.224	720	28.610	0.055	0.03889	0.609	Good	-0.066	0.217	Only polyfit	1004	101	nan	nan	27.531	0.122
10.73.137.105	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1436	Apr-23-2024_1439	Good	0.039	0.175	720	28.606	0.042	0.03892	0.582	Good	-0.065	0.203	Only polyfit	957	119	nan	nan	27.578	0.135
10.73.137.105	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1440	Apr-23-2024_1443	Good	0.039	0.204	720	28.592	0.040	0.03879	0.660	Good	-0.063	0.223	Only polyfit	1044	129	nan	nan	27.470	0.144
10.73.137.105	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1443	Apr-23-2024_1447	Good	0.035	0.207	720	28.598	0.041	0.03879	0.667	Good	-0.065	0.206	Only polyfit	1026	100	nan	nan	27.496	0.115
10.73.137.105	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1447	Apr-23-2024_1451	Good	0.038	0.236	720	28.599	0.046	0.03888	0.603	Good	-0.062	0.238	Only polyfit	1132	86	nan	nan	27.383	0.103
10.73.137.105	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1451	Apr-23-2024_1454	Good	0.036	0.229	720	28.590	0.047	0.03879	0.665	Good	-0.065	0.249	Only polyfit	1002	118	nan	nan	27.514	0.136
10.73.137.105	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1454	Apr-23-2024_1458	Good	0.039	0.239	720	28.600	0.053	0.03886	0.623	Good	-0.068	0.243	Only polyfit	1022	220	nan	nan	27.503	0.243
10.73.137.105	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1458	Apr-23-2024_1502	Good	0.037	0.202	720	28.586	0.046	0.03871	0.718	Good	-0.069	0.199	Only polyfit	1054	85	nan	nan	27.454	0.102
10.73.137.105	apa_1_afe_1_ch_8.root	1	1	8	10	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1502	Apr-23-2024_1505	Good	0.038	0.229	720	28.754	0.039	0.03869	0.894	Good	-0.068	0.205	Only polyfit	1193	156	nan	nan	27.472	0.172
10.73.137.105	apa_1_afe_1_ch_10.root	1	1	10	12	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1505	Apr-23-2024_1509	Good	0.036	0.245	720	28.750	0.041	0.03861	0.954	Good	-0.064	0.202	Only polyfit	1152	226	nan	nan	27.512	0.247
10.73.137.105	apa_1_afe_1_ch_13.root	1	1	13	15	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1509	Apr-23-2024_1513	Good	0.035	0.392	720	28.753	0.036	0.03866	0.916	Good	-0.065	0.226	Only polyfit	1078	72	nan	nan	27.594	0.086
10.73.137.105	apa_1_afe_1_ch_15.root	1	1	15	17	FBK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1513	Apr-23-2024_1516	Good	0.040	0.217	720	28.758	0.040	0.03876	0.853	Good	-0.065	0.245	Only polyfit	1255	119	nan	nan	27.410	0.134
10.73.137.105	apa_1_afe_2_ch_17.root	1	2	17	21	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1516	Apr-23-2024_1520	Good	0.039	0.726	1120	43.783	0.038	0.03867	0.468	Good	-0.063	0.681	Only polyfit	1615	218	nan	nan	42.047	0.237
10.73.137.105	apa_1_afe_2_ch_19.root	1	2	19	23	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1520	Apr-23-2024_1524	Good	0.036	0.688	1120	43.780	0.034	0.03868	0.454	Good	-0.064	0.670	Only polyfit	1502	169	nan	nan	42.166	0.184
10.73.137.105	apa_1_afe_2_ch_20.root	1	2	20	24	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1524	Apr-23-2024_1528	Good	0.033	0.672	1120	43.791	0.037	0.03873	0.416	Good	-0.064	0.580	Only polyfit	1639	154	nan	nan	42.030	0.170
10.73.137.105	apa_1_afe_2_ch_22.root	1	2	22	26	HPK	Apr-23-2024-run00	Apr-23-2024_1432	Apr-23-2024_1528	Apr-23-2024_1531	Good	0.038	0.602	1120	43.782	0.054	0.03865	0.490	Good	-0.067	0.536	Only polyfit	1554	189	nan	nan	42.112	0.210
