IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.104	apa_1_afe_0_ch_0.root	1	0	0	0	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1209	Apr-22-2024_1213	Good	0.079	0.376	720	29.747	0.048	0.03924	1.496	Good	-0.019	0.345	Only polyfit	2072	229	nan	nan	27.520	0.250
10.73.137.104	apa_1_afe_0_ch_1.root	1	0	1	1	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1213	Apr-22-2024_1216	Good	0.078	0.435	710	29.358	0.066	0.03925	1.487	Good	-0.027	0.368	Only polyfit	1403	145	nan	nan	27.851	0.169
10.73.137.104	apa_1_afe_0_ch_2.root	1	0	2	2	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1216	Apr-22-2024_1220	Good	0.081	0.354	720	29.774	0.046	0.03940	1.404	Good	-0.013	0.360	Only polyfit	2015	354	nan	nan	27.609	0.383
10.73.137.104	apa_1_afe_0_ch_3.root	1	0	3	3	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1220	Apr-22-2024_1224	Good	0.081	0.403	710	29.376	0.044	0.03942	1.390	Good	-0.023	0.413	Only polyfit	1585	151	nan	nan	27.673	0.168
10.73.137.104	apa_1_afe_0_ch_4.root	1	0	4	4	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1224	Apr-22-2024_1227	Good	0.071	0.516	710	29.348	0.038	0.03918	1.530	Good	-0.020	0.545	Only polyfit	1774	220	nan	nan	27.441	0.239
10.73.137.104	apa_1_afe_0_ch_5.root	1	0	5	5	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1227	Apr-22-2024_1231	Good	0.079	0.338	720	29.782	0.040	0.03945	1.377	Good	-0.019	0.311	Only polyfit	1838	308	nan	nan	27.807	0.333
10.73.137.104	apa_1_afe_0_ch_6.root	1	0	6	6	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1231	Apr-22-2024_1235	Good	0.079	0.429	700	28.982	0.063	0.03939	1.407	Good	-0.022	0.373	Only polyfit	1455	116	nan	nan	27.419	0.140
10.73.137.104	apa_1_afe_0_ch_7.root	1	0	7	7	FBK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1235	Apr-22-2024_1238	Good	0.078	0.287	720	29.761	0.042	0.03936	1.420	Good	-0.016	0.290	Only polyfit	1894	275	nan	nan	27.726	0.299
10.73.137.104	apa_1_afe_1_ch_8.root	1	1	8	10	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1238	Apr-22-2024_1242	Good	0.078	0.767	1090	43.159	0.052	0.03929	0.334	Good	-0.029	0.776	Only polyfit	1249	86	nan	nan	41.816	0.106
10.73.137.104	apa_1_afe_1_ch_9.root	1	1	9	11	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1242	Apr-22-2024_1246	Good	0.080	0.639	1090	43.162	0.051	0.03928	0.345	Good	-0.025	0.650	Only polyfit	1312	188	nan	nan	41.752	0.208
10.73.137.104	apa_1_afe_1_ch_10.root	1	1	10	12	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1246	Apr-22-2024_1250	Good	0.074	0.692	1090	43.168	0.058	0.03931	0.321	Good	-0.028	0.691	Only polyfit	1252	108	nan	nan	41.823	0.130
10.73.137.104	apa_1_afe_1_ch_11.root	1	1	11	13	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1250	Apr-22-2024_1253	Good	0.077	0.656	1090	43.167	0.070	0.03933	0.299	Good	-0.029	0.635	Only polyfit	1308	86	nan	nan	41.761	0.116
10.73.137.104	apa_1_afe_1_ch_12.root	1	1	12	14	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1253	Apr-22-2024_1257	Good	0.078	0.886	1100	43.563	0.047	0.03931	0.324	Good	-0.020	0.893	Only polyfit	1645	134	nan	nan	41.795	0.151
10.73.137.104	apa_1_afe_1_ch_13.root	1	1	13	15	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1257	Apr-22-2024_1301	Good	0.078	0.774	1090	43.175	0.056	0.03936	0.276	Good	-0.031	0.618	Only polyfit	1249	99	nan	nan	41.833	0.120
10.73.137.104	apa_1_afe_1_ch_14.root	1	1	14	16	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1301	Apr-22-2024_1305	Good	0.076	0.709	1090	43.173	0.043	0.03936	0.269	Good	-0.026	0.593	Only polyfit	1210	124	nan	nan	41.873	0.140
10.73.137.104	apa_1_afe_1_ch_15.root	1	1	15	17	HPK	Apr-22-2024-run00	Apr-22-2024_1209	Apr-22-2024_1305	Apr-22-2024_1308	Good	0.075	0.754	1090	43.169	0.051	0.03938	0.244	Good	-0.026	0.669	Only polyfit	1277	115	nan	nan	41.797	0.133
