IP	File_name	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Run	Endpoint_timestamp	Start_time	End_time	Bias_data_quality	Bias_min_I	Bias_max_I	Vbd_bias(DAC)	Vbd_bias(V)	Vbd_bias_error(V)	Bias_conversion_slope	Bias_conversion_intercept	Trim_data_quality	Trim_min_I	Trim_max_I	Fit_status	Poly_Vbd_trim(DAC)	Poly_Vbd_trim_error(DAC)	Pulse_Vbd_trim(DAC)	Pulse_Vbd_trim_error(DAC)	Vbd(V)	Vbd_error(V)
10.73.137.112	apa_4_afe_0_ch_0.root	4	0	0	0	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1702	Jul-02-2024_1705	Good	-0.035	0.856	1120	44.089	0.060	0.03892	0.499	Good	-0.121	2.259	Only polyfit	2279	317	nan	nan	41.641	0.346
10.73.137.112	apa_4_afe_0_ch_1.root	4	0	1	1	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1706	Jul-02-2024_1709	Good	-0.046	0.469	1120	44.102	0.064	0.03902	0.404	Good	-0.121	1.051	Only polyfit	2257	259	nan	nan	41.676	0.285
10.73.137.112	apa_4_afe_0_ch_2.root	4	0	2	2	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1709	Jul-02-2024_1713	Good	-0.044	0.855	1090	42.926	0.052	0.03895	0.475	Good	-0.138	0.789	Only polyfit	888	115	nan	nan	41.972	0.134
10.73.137.112	apa_4_afe_0_ch_3.root	4	0	3	3	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1713	Jul-02-2024_1717	Good	-0.045	0.577	1120	44.104	0.049	0.03901	0.416	Good	-0.124	1.204	Only polyfit	2286	286	nan	nan	41.648	0.311
10.73.137.112	apa_4_afe_0_ch_4.root	4	0	4	4	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1717	Jul-02-2024_1721	Good	-0.047	0.639	1120	44.100	0.056	0.03900	0.417	Good	-0.128	1.046	Only polyfit	2229	230	nan	nan	41.706	0.254
10.73.137.112	apa_4_afe_0_ch_5.root	4	0	5	5	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1721	Jul-02-2024_1724	Good	-0.046	0.966	1100	43.322	0.045	0.03904	0.375	Good	-0.135	1.187	Only polyfit	1401	159	nan	nan	41.816	0.176
10.73.137.112	apa_4_afe_0_ch_6.root	4	0	6	6	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1724	Jul-02-2024_1728	Good	-0.048	0.604	1120	44.114	0.060	0.03909	0.338	Good	-0.126	1.377	Only polyfit	1874	590	nan	nan	42.101	0.636
10.73.137.112	apa_4_afe_0_ch_7.root	4	0	7	7	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1728	Jul-02-2024_1732	Good	-0.046	0.515	1120	44.103	0.045	0.03899	0.434	Good	-0.126	1.670	Only polyfit	2175	296	nan	nan	41.766	0.321
10.73.137.112	apa_4_afe_1_ch_8.root	4	1	8	10	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1732	Jul-02-2024_1736	Good	-0.045	0.901	1110	43.574	0.053	0.03902	0.266	Good	-0.149	0.921	Only polyfit	1687	225	nan	nan	41.761	0.247
10.73.137.112	apa_4_afe_1_ch_9.root	4	1	9	11	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1736	Jul-02-2024_1739	Good	-0.046	0.928	1010	39.645	0.105	0.03885	0.411	Good	-0.139	0.920	Only polyfit	884	135	nan	nan	38.696	0.179
10.73.137.112	apa_4_afe_1_ch_10.root	4	1	10	12	HPK	Jul-02-2024-run00	Jul-02-2024_1701	Jul-02-2024_1739	Jul-02-2024_1743	Good	-0.047	0.782	1110	43.564	0.062	0.03899	0.283	Good	-0.151	0.849	Only polyfit	1572	146	nan	nan	41.875	0.169
